hora,Suma de cantidad_facturas,Dia_semana
10:00,1,3
10:00,1,5
10:30,1,2
10:30,1,3
10:30,1,5
10:30,4,6
10:30,1,7
11:00,2,2
11:00,2,3
11:00,1,4
11:00,4,5
11:00,2,6
11:00,2,7
11:30,2,1
11:30,1,2
11:30,3,5
11:30,5,6
11:30,5,7
12:00,2,1
12:00,2,2
12:00,2,3
12:00,1,4
12:00,4,5
12:00,2,6
12:00,3,7
12:30,1,3
12:30,1,4
12:30,1,6
12:30,1,7
13:00,1,1
13:00,2,2
13:00,3,5
13:00,1,6
13:00,4,7
13:30,1,1
13:30,1,3
13:30,2,4
13:30,3,5
13:30,2,6
13:30,2,7
14:00,2,1
14:00,3,2
14:00,2,3
14:00,2,4
14:00,2,5
14:00,2,6
14:00,3,7
14:30,2,1
14:30,2,2
14:30,1,4
14:30,6,5
14:30,4,6
14:30,2,7
15:00,3,1
15:00,1,2
15:00,1,4
15:00,3,6
15:00,5,7
15:30,2,1
15:30,1,2
15:30,1,3
15:30,6,5
15:30,5,6
15:30,2,7
16:00,1,2
16:00,1,3
16:00,2,4
16:00,5,5
16:00,5,6
16:00,4,7
16:30,1,1
16:30,3,2
16:30,4,4
16:30,4,5
16:30,3,6
16:30,7,7
17:00,2,1
17:00,1,2
17:00,3,3
17:00,3,4
17:00,9,5
17:00,7,6
17:00,3,7
17:30,2,1
17:30,5,2
17:30,2,3
17:30,1,4
17:30,6,5
17:30,3,6
17:30,2,7
18:00,1,1
18:00,4,2
18:00,5,3
18:00,6,4
18:00,4,5
18:00,9,6
18:00,6,7
18:30,4,1
18:30,3,2
18:30,4,3
18:30,3,4
18:30,6,5
18:30,8,6
18:30,8,7
19:00,5,1
19:00,3,2
19:00,3,3
19:00,3,4
19:00,8,5
19:00,7,6
19:00,7,7
19:30,1,1
19:30,3,2
19:30,2,3
19:30,2,4
19:30,5,5
19:30,10,6
19:30,4,7
20:00,1,1
20:00,3,2
20:00,4,3
20:00,2,4
20:00,2,5
20:00,4,6
20:00,5,7
20:30,1,1
20:30,2,4
20:30,1,5
20:30,8,6
21:00,1,1
21:00,1,5
21:00,4,6
