hora,Suma de cantidad_facturas,Dia_semana
07:30,1,6
08:00,2,1
08:00,3,2
08:00,3,3
08:00,5,4
08:00,2,5
08:00,6,6
08:30,6,1
08:30,7,2
08:30,3,4
08:30,6,5
08:30,2,6
09:00,9,1
09:00,18,2
09:00,9,3
09:00,8,4
09:00,21,5
09:00,10,6
09:00,1,7
09:30,17,1
09:30,11,2
09:30,11,3
09:30,12,4
09:30,12,5
09:30,19,6
09:30,2,7
10:00,25,1
10:00,16,2
10:00,13,3
10:00,25,4
10:00,24,5
10:00,17,6
10:30,14,1
10:30,12,2
10:30,23,3
10:30,20,4
10:30,18,5
10:30,21,6
11:00,18,1
11:00,19,2
11:00,25,3
11:00,20,4
11:00,16,5
11:00,19,6
11:30,18,1
11:30,13,2
11:30,17,3
11:30,19,4
11:30,31,5
11:30,20,6
11:30,2,7
12:00,14,1
12:00,10,2
12:00,22,3
12:00,17,4
12:00,19,5
12:00,14,6
12:30,13,1
12:30,12,2
12:30,15,3
12:30,20,4
12:30,20,5
12:30,12,6
12:30,2,7
13:00,11,1
13:00,13,2
13:00,11,3
13:00,7,4
13:00,21,5
13:00,20,6
13:30,14,1
13:30,6,2
13:30,8,3
13:30,11,4
13:30,17,5
13:30,9,6
13:30,1,7
14:00,10,1
14:00,10,2
14:00,10,3
14:00,11,4
14:00,15,5
14:00,13,6
14:00,1,7
14:30,11,1
14:30,12,2
14:30,10,3
14:30,13,4
14:30,18,5
14:30,10,6
15:00,15,1
15:00,9,2
15:00,19,3
15:00,14,4
15:00,17,5
15:00,14,6
15:00,1,7
15:30,24,1
15:30,11,2
15:30,19,3
15:30,17,4
15:30,14,5
15:30,9,6
16:00,9,1
16:00,17,2
16:00,19,3
16:00,19,4
16:00,26,5
16:00,7,6
16:30,11,1
16:30,16,2
16:30,10,3
16:30,25,4
16:30,17,5
16:30,16,6
17:00,15,1
17:00,17,2
17:00,16,3
17:00,11,4
17:00,23,5
17:00,15,6
17:30,16,1
17:30,16,2
17:30,20,3
17:30,19,4
17:30,28,5
17:30,7,6
18:00,11,1
18:00,13,2
18:00,9,3
18:00,17,4
18:00,25,5
18:00,9,6
18:30,11,1
18:30,14,2
18:30,18,3
18:30,11,4
18:30,11,5
18:30,9,6
19:00,2,1
19:00,5,2
19:00,7,4
19:00,7,5
19:00,5,6
19:30,1,5
