hora,Suma de cantidad_facturas,Dia_semana
10:00,1,3
10:00,4,4
10:00,3,5
10:00,6,6
10:00,2,7
10:30,7,1
10:30,8,2
10:30,4,3
10:30,4,4
10:30,7,5
10:30,9,6
10:30,6,7
11:00,6,1
11:00,5,2
11:00,10,3
11:00,10,4
11:00,6,5
11:00,14,6
11:00,5,7
11:30,3,1
11:30,3,2
11:30,7,3
11:30,13,4
11:30,12,5
11:30,16,6
11:30,7,7
12:00,4,1
12:00,8,2
12:00,9,3
12:00,8,4
12:00,10,5
12:00,15,6
12:00,14,7
12:30,10,1
12:30,12,2
12:30,15,3
12:30,10,4
12:30,7,5
12:30,17,6
12:30,8,7
13:00,11,1
13:00,10,2
13:00,12,3
13:00,15,4
13:00,13,5
13:00,24,6
13:00,15,7
13:30,8,1
13:30,6,2
13:30,16,3
13:30,11,4
13:30,20,5
13:30,27,6
13:30,18,7
14:00,14,1
14:00,9,2
14:00,13,3
14:00,18,4
14:00,9,5
14:00,20,6
14:00,23,7
14:30,12,1
14:30,11,2
14:30,9,3
14:30,16,4
14:30,16,5
14:30,24,6
14:30,28,7
15:00,8,1
15:00,11,2
15:00,11,3
15:00,19,4
15:00,13,5
15:00,29,6
15:00,33,7
15:30,11,1
15:30,8,2
15:30,5,3
15:30,23,4
15:30,17,5
15:30,28,6
15:30,36,7
16:00,7,1
16:00,11,2
16:00,18,3
16:00,14,4
16:00,24,5
16:00,41,6
16:00,27,7
16:30,14,1
16:30,14,2
16:30,6,3
16:30,21,4
16:30,16,5
16:30,35,6
16:30,30,7
17:00,23,1
17:00,8,2
17:00,15,3
17:00,14,4
17:00,21,5
17:00,44,6
17:00,42,7
17:30,16,1
17:30,14,2
17:30,13,3
17:30,14,4
17:30,25,5
17:30,40,6
17:30,40,7
18:00,16,1
18:00,24,2
18:00,13,3
18:00,19,4
18:00,17,5
18:00,30,6
18:00,25,7
18:30,26,1
18:30,11,2
18:30,11,3
18:30,16,4
18:30,19,5
18:30,41,6
18:30,20,7
19:00,19,1
19:00,12,2
19:00,13,3
19:00,26,4
19:00,20,5
19:00,28,6
19:00,21,7
19:30,10,1
19:30,10,2
19:30,10,3
19:30,22,4
19:30,20,5
19:30,24,6
19:30,15,7
20:00,9,1
20:00,11,2
20:00,12,3
20:00,16,4
20:00,15,5
20:00,32,6
20:00,16,7
20:30,7,1
20:30,4,2
20:30,15,3
20:30,12,4
20:30,12,5
20:30,18,6
20:30,4,7
21:00,3,1
21:00,7,2
21:00,1,3
21:00,6,4
21:00,11,5
21:00,14,6
21:30,3,5
21:30,5,6
