hora,Suma de cantidad_facturas,Dia_semana
08:00,1,7
08:30,3,1
08:30,3,2
08:30,3,3
08:30,6,4
08:30,7,5
08:30,7,6
08:30,1,7
09:00,8,1
09:00,7,2
09:00,7,3
09:00,10,4
09:00,10,5
09:00,13,6
09:00,2,7
09:30,11,1
09:30,16,2
09:30,9,3
09:30,13,4
09:30,17,5
09:30,17,6
09:30,12,7
10:00,9,1
10:00,15,2
10:00,17,3
10:00,13,4
10:00,17,5
10:00,26,6
10:00,20,7
10:30,9,1
10:30,15,2
10:30,22,3
10:30,18,4
10:30,21,5
10:30,19,6
10:30,18,7
11:00,18,1
11:00,26,2
11:00,20,3
11:00,22,4
11:00,17,5
11:00,29,6
11:00,22,7
11:30,19,1
11:30,15,2
11:30,12,3
11:30,17,4
11:30,24,5
11:30,42,6
11:30,20,7
12:00,23,1
12:00,12,2
12:00,16,3
12:00,15,4
12:00,21,5
12:00,38,6
12:00,32,7
12:30,14,1
12:30,14,2
12:30,21,3
12:30,8,4
12:30,22,5
12:30,26,6
12:30,23,7
13:00,8,1
13:00,6,2
13:00,15,3
13:00,15,4
13:00,9,5
13:00,29,6
13:00,12,7
13:30,15,1
13:30,10,2
13:30,7,3
13:30,11,4
13:30,6,5
13:30,34,6
13:30,15,7
14:00,11,1
14:00,13,2
14:00,9,3
14:00,9,4
14:00,17,5
14:00,26,6
14:00,19,7
14:30,10,1
14:30,9,2
14:30,16,3
14:30,14,4
14:30,17,5
14:30,21,6
14:30,17,7
15:00,20,1
15:00,12,2
15:00,18,3
15:00,16,4
15:00,32,5
15:00,22,6
15:00,15,7
15:30,23,1
15:30,15,2
15:30,20,3
15:30,19,4
15:30,34,5
15:30,19,6
15:30,17,7
16:00,26,1
16:00,18,2
16:00,19,3
16:00,33,4
16:00,29,5
16:00,33,6
16:00,21,7
16:30,32,1
16:30,25,2
16:30,14,3
16:30,21,4
16:30,26,5
16:30,36,6
16:30,12,7
17:00,27,1
17:00,27,2
17:00,30,3
17:00,19,4
17:00,43,5
17:00,56,6
17:00,19,7
17:30,28,1
17:30,28,2
17:30,28,3
17:30,22,4
17:30,44,5
17:30,42,6
17:30,3,7
18:00,28,1
18:00,37,2
18:00,28,3
18:00,30,4
18:00,39,5
18:00,38,6
18:30,22,1
18:30,32,2
18:30,28,3
18:30,34,4
18:30,37,5
18:30,25,6
19:00,16,1
19:00,23,2
19:00,32,3
19:00,20,4
19:00,32,5
19:00,34,6
19:30,20,1
19:30,17,2
19:30,21,3
19:30,19,4
19:30,28,5
19:30,25,6
20:00,5,1
20:00,7,2
20:00,7,3
20:00,15,4
20:00,7,5
20:00,20,6
20:30,1,2
20:30,1,4
20:30,3,5
20:30,3,6
