hora,Suma de cantidad_facturas,Dia_semana
09:30,1,3
10:30,2,5
10:30,1,7
11:00,1,3
11:00,1,5
11:30,2,1
11:30,1,4
11:30,1,6
11:30,2,7
12:00,2,1
12:00,2,2
12:00,1,3
12:00,1,5
12:00,1,6
12:00,2,7
12:30,1,1
12:30,2,2
12:30,1,4
12:30,2,6
12:30,1,7
13:00,2,1
13:00,2,4
13:00,1,5
13:00,1,6
13:00,3,7
13:30,2,2
13:30,3,3
13:30,1,4
13:30,1,5
13:30,2,6
13:30,3,7
14:00,1,4
14:00,2,5
14:00,4,7
14:30,3,1
14:30,3,2
14:30,2,3
14:30,1,4
14:30,2,5
14:30,1,6
14:30,4,7
15:00,1,1
15:00,2,2
15:00,2,3
15:00,1,4
15:00,7,6
15:00,2,7
15:30,3,1
15:30,1,2
15:30,1,4
15:30,5,6
15:30,2,7
16:00,3,5
16:00,5,6
16:30,2,2
16:30,1,3
16:30,1,5
16:30,3,6
16:30,4,7
17:00,1,1
17:00,1,2
17:00,1,4
17:00,1,5
17:00,4,6
17:00,2,7
17:30,3,1
17:30,3,2
17:30,2,3
17:30,3,4
17:30,2,5
17:30,5,6
17:30,4,7
18:00,4,1
18:00,3,2
18:00,4,3
18:00,4,4
18:00,3,5
18:00,3,6
18:00,2,7
18:30,1,1
18:30,3,4
18:30,1,5
18:30,7,6
18:30,5,7
19:00,1,1
19:00,1,2
19:00,4,3
19:00,3,4
19:00,2,5
19:00,3,6
19:00,2,7
19:30,2,1
19:30,2,2
19:30,2,3
19:30,3,4
19:30,2,5
19:30,1,6
19:30,3,7
20:00,3,2
20:00,2,3
20:00,1,4
20:00,3,6
20:30,1,3
20:30,3,4
20:30,3,5
20:30,3,6
20:30,3,7
21:00,1,2
21:00,2,3
21:00,3,6
21:30,1,2
21:30,2,6
22:00,1,5
