hora,Suma de cantidad_facturas,Dia_semana
09:00,2,1
09:00,3,2
09:00,2,3
09:00,3,5
09:00,1,6
09:30,4,1
09:30,4,2
09:30,3,4
09:30,4,5
09:30,4,6
10:00,10,1
10:00,2,2
10:00,3,3
10:00,1,4
10:00,3,5
10:00,6,6
10:00,1,7
10:30,6,1
10:30,2,2
10:30,3,3
10:30,5,4
10:30,7,5
10:30,8,6
10:30,6,7
11:00,5,1
11:00,4,2
11:00,2,3
11:00,8,4
11:00,5,5
11:00,17,6
11:00,8,7
11:30,8,1
11:30,6,2
11:30,9,3
11:30,10,4
11:30,7,5
11:30,11,6
11:30,6,7
12:00,8,1
12:00,11,2
12:00,9,3
12:00,13,4
12:00,8,5
12:00,22,6
12:00,5,7
12:30,10,1
12:30,7,2
12:30,10,3
12:30,13,4
12:30,15,5
12:30,20,6
12:30,6,7
13:00,5,1
13:00,7,2
13:00,7,3
13:00,8,4
13:00,6,5
13:00,18,6
13:00,7,7
13:30,10,1
13:30,9,2
13:30,4,3
13:30,8,4
13:30,14,5
13:30,14,6
13:30,6,7
14:00,7,1
14:00,7,2
14:00,10,3
14:00,2,4
14:00,5,5
14:00,11,6
14:00,11,7
14:30,4,1
14:30,7,2
14:30,6,3
14:30,8,4
14:30,10,5
14:30,14,6
14:30,2,7
15:00,5,1
15:00,7,2
15:00,9,3
15:00,8,4
15:00,8,5
15:00,15,6
15:00,7,7
15:30,5,1
15:30,13,2
15:30,12,3
15:30,3,4
15:30,16,5
15:30,15,6
15:30,9,7
16:00,11,1
16:00,8,2
16:00,13,3
16:00,9,4
16:00,11,5
16:00,13,6
16:00,18,7
16:30,12,1
16:30,10,2
16:30,4,3
16:30,11,4
16:30,9,5
16:30,14,6
16:30,8,7
17:00,9,1
17:00,8,2
17:00,17,3
17:00,14,4
17:00,18,5
17:00,24,6
17:00,10,7
17:30,4,1
17:30,11,2
17:30,15,3
17:30,9,4
17:30,16,5
17:30,23,6
17:30,8,7
18:00,10,1
18:00,8,2
18:00,9,3
18:00,13,4
18:00,13,5
18:00,21,6
18:00,5,7
18:30,11,1
18:30,11,2
18:30,8,3
18:30,12,4
18:30,23,5
18:30,13,6
18:30,11,7
19:00,10,1
19:00,16,2
19:00,13,3
19:00,9,4
19:00,15,5
19:00,22,6
19:00,7,7
19:30,10,1
19:30,13,2
19:30,7,3
19:30,13,4
19:30,17,5
19:30,16,6
19:30,2,7
20:00,5,1
20:00,5,2
20:00,4,3
20:00,3,4
20:00,10,5
20:00,5,6
20:30,2,1
20:30,2,2
20:30,1,5
20:30,2,6
21:30,1,1
