hora,Suma de cantidad_facturas,Dia_semana
08:00,2,1
08:00,1,2
08:00,1,4
08:00,1,6
08:30,5,1
08:30,6,2
08:30,3,3
08:30,3,4
08:30,7,5
08:30,1,6
09:00,12,1
09:00,12,2
09:00,5,3
09:00,9,4
09:00,9,5
09:00,8,6
09:30,18,1
09:30,14,2
09:30,13,3
09:30,9,4
09:30,16,5
09:30,10,6
09:30,6,7
10:00,15,1
10:00,10,2
10:00,17,3
10:00,14,4
10:00,16,5
10:00,10,6
10:00,6,7
10:30,26,1
10:30,25,2
10:30,26,3
10:30,27,4
10:30,20,5
10:30,20,6
10:30,16,7
11:00,26,1
11:00,16,2
11:00,28,3
11:00,25,4
11:00,38,5
11:00,39,6
11:00,15,7
11:30,21,1
11:30,24,2
11:30,25,3
11:30,27,4
11:30,28,5
11:30,38,6
11:30,22,7
12:00,25,1
12:00,19,2
12:00,26,3
12:00,28,4
12:00,30,5
12:00,37,6
12:00,13,7
12:30,16,1
12:30,25,2
12:30,29,3
12:30,21,4
12:30,28,5
12:30,39,6
12:30,12,7
13:00,21,1
13:00,20,2
13:00,29,3
13:00,26,4
13:00,28,5
13:00,32,6
13:00,21,7
13:30,17,1
13:30,24,2
13:30,19,3
13:30,12,4
13:30,18,5
13:30,28,6
13:30,14,7
14:00,26,1
14:00,18,2
14:00,17,3
14:00,24,4
14:00,23,5
14:00,42,6
14:00,12,7
14:30,28,1
14:30,21,2
14:30,18,3
14:30,18,4
14:30,27,5
14:30,36,6
14:30,10,7
15:00,26,1
15:00,24,2
15:00,24,3
15:00,27,4
15:00,27,5
15:00,43,6
15:00,12,7
15:30,21,1
15:30,22,2
15:30,23,3
15:30,20,4
15:30,27,5
15:30,45,6
15:30,17,7
16:00,49,1
16:00,22,2
16:00,25,3
16:00,35,4
16:00,38,5
16:00,49,6
16:00,13,7
16:30,29,1
16:30,24,2
16:30,34,3
16:30,34,4
16:30,31,5
16:30,40,6
16:30,16,7
17:00,32,1
17:00,23,2
17:00,26,3
17:00,30,4
17:00,39,5
17:00,55,6
17:00,12,7
17:30,16,1
17:30,23,2
17:30,25,3
17:30,26,4
17:30,36,5
17:30,48,6
17:30,12,7
18:00,25,1
18:00,22,2
18:00,25,3
18:00,25,4
18:00,36,5
18:00,50,6
18:00,1,7
18:30,16,1
18:30,28,2
18:30,21,3
18:30,17,4
18:30,29,5
18:30,31,6
19:00,14,1
19:00,27,2
19:00,23,3
19:00,19,4
19:00,21,5
19:00,29,6
19:30,10,1
19:30,13,2
19:30,11,3
19:30,6,4
19:30,9,5
19:30,20,6
20:00,1,1
20:00,1,2
20:00,3,3
20:00,5,5
20:00,12,6
20:30,1,3
20:30,1,6
