hora,Suma de cantidad_facturas,Dia_semana
09:00,1,1
09:00,1,6
10:00,2,1
10:00,5,2
10:00,3,3
10:00,6,4
10:00,8,5
10:00,5,6
10:00,1,7
10:30,8,1
10:30,16,2
10:30,11,3
10:30,16,4
10:30,16,5
10:30,17,6
10:30,9,7
11:00,11,1
11:00,23,2
11:00,14,3
11:00,12,4
11:00,13,5
11:00,23,6
11:00,15,7
11:30,13,1
11:30,18,2
11:30,16,3
11:30,17,4
11:30,21,5
11:30,34,6
11:30,19,7
12:00,16,1
12:00,10,2
12:00,16,3
12:00,23,4
12:00,29,5
12:00,40,6
12:00,18,7
12:30,14,1
12:30,28,2
12:30,24,3
12:30,16,4
12:30,21,5
12:30,34,6
12:30,31,7
13:00,30,1
13:00,10,2
13:00,11,3
13:00,17,4
13:00,17,5
13:00,35,6
13:00,19,7
13:30,16,1
13:30,14,2
13:30,13,3
13:30,21,4
13:30,30,5
13:30,28,6
13:30,33,7
14:00,24,1
14:00,19,2
14:00,15,3
14:00,11,4
14:00,16,5
14:00,29,6
14:00,27,7
14:30,17,1
14:30,17,2
14:30,13,3
14:30,9,4
14:30,24,5
14:30,31,6
14:30,28,7
15:00,11,1
15:00,15,2
15:00,19,3
15:00,18,4
15:00,21,5
15:00,28,6
15:00,40,7
15:30,17,1
15:30,17,2
15:30,21,3
15:30,26,4
15:30,38,5
15:30,44,6
15:30,42,7
16:00,26,1
16:00,22,2
16:00,25,3
16:00,22,4
16:00,50,5
16:00,57,6
16:00,53,7
16:30,22,1
16:30,31,2
16:30,32,3
16:30,33,4
16:30,28,5
16:30,40,6
16:30,52,7
17:00,31,1
17:00,18,2
17:00,25,3
17:00,36,4
17:00,45,5
17:00,61,6
17:00,45,7
17:30,34,1
17:30,28,2
17:30,32,3
17:30,35,4
17:30,38,5
17:30,66,6
17:30,45,7
18:00,43,1
18:00,23,2
18:00,26,3
18:00,47,4
18:00,35,5
18:00,55,6
18:00,79,7
18:30,29,1
18:30,37,2
18:30,37,3
18:30,37,4
18:30,44,5
18:30,60,6
18:30,44,7
19:00,34,1
19:00,23,2
19:00,28,3
19:00,34,4
19:00,46,5
19:00,67,6
19:00,58,7
19:30,20,1
19:30,28,2
19:30,31,3
19:30,34,4
19:30,31,5
19:30,38,6
19:30,42,7
20:00,14,1
20:00,16,2
20:00,17,3
20:00,12,4
20:00,34,5
20:00,48,6
20:00,35,7
20:30,1,1
20:30,3,2
20:30,3,4
20:30,21,5
20:30,33,6
20:30,6,7
21:00,1,4
21:00,15,5
21:00,19,6
21:30,3,1
21:30,1,5
