hora,Suma de cantidad_facturas,Dia_semana
09:00,1,7
10:00,5,1
10:00,1,2
10:00,6,3
10:00,5,4
10:00,5,5
10:00,4,6
10:00,2,7
10:30,5,1
10:30,10,2
10:30,7,3
10:30,9,4
10:30,5,5
10:30,8,6
10:30,9,7
11:00,8,1
11:00,4,2
11:00,6,3
11:00,6,4
11:00,12,5
11:00,7,6
11:00,12,7
11:30,11,1
11:30,7,2
11:30,11,3
11:30,10,4
11:30,12,5
11:30,15,6
11:30,12,7
12:00,7,1
12:00,11,2
12:00,12,3
12:00,15,4
12:00,21,5
12:00,22,6
12:00,29,7
12:30,8,1
12:30,9,2
12:30,10,3
12:30,10,4
12:30,16,5
12:30,23,6
12:30,22,7
13:00,12,1
13:00,7,2
13:00,13,3
13:00,17,4
13:00,13,5
13:00,23,6
13:00,25,7
13:30,10,1
13:30,14,2
13:30,14,3
13:30,10,4
13:30,10,5
13:30,21,6
13:30,19,7
14:00,6,1
14:00,9,2
14:00,12,3
14:00,19,4
14:00,17,5
14:00,22,6
14:00,27,7
14:30,15,1
14:30,17,2
14:30,15,3
14:30,11,4
14:30,12,5
14:30,21,6
14:30,26,7
15:00,13,1
15:00,17,2
15:00,17,3
15:00,9,4
15:00,12,5
15:00,31,6
15:00,32,7
15:30,15,1
15:30,11,2
15:30,12,3
15:30,23,4
15:30,27,5
15:30,17,6
15:30,35,7
16:00,12,1
16:00,18,2
16:00,18,3
16:00,20,4
16:00,21,5
16:00,37,6
16:00,35,7
16:30,17,1
16:30,25,2
16:30,17,3
16:30,24,4
16:30,18,5
16:30,32,6
16:30,36,7
17:00,23,1
17:00,13,2
17:00,22,3
17:00,27,4
17:00,15,5
17:00,38,6
17:00,35,7
17:30,12,1
17:30,17,2
17:30,23,3
17:30,23,4
17:30,23,5
17:30,44,6
17:30,42,7
18:00,17,1
18:00,10,2
18:00,22,3
18:00,22,4
18:00,28,5
18:00,31,6
18:00,43,7
18:30,27,1
18:30,16,2
18:30,21,3
18:30,21,4
18:30,20,5
18:30,30,6
18:30,37,7
19:00,26,1
19:00,17,2
19:00,12,3
19:00,20,4
19:00,30,5
19:00,36,6
19:00,30,7
19:30,16,1
19:30,16,2
19:30,18,3
19:30,30,4
19:30,29,5
19:30,29,6
19:30,25,7
20:00,11,1
20:00,20,2
20:00,16,3
20:00,13,4
20:00,25,5
20:00,29,6
20:00,24,7
20:30,10,1
20:30,12,2
20:30,8,3
20:30,14,4
20:30,17,5
20:30,22,6
20:30,10,7
21:00,5,1
21:00,13,2
21:00,10,3
21:00,6,4
21:00,16,5
21:00,14,6
21:00,3,7
21:30,4,3
21:30,1,4
21:30,2,5
22:00,1,6
