hora,Suma de cantidad_facturas,Dia_semana
08:30,1,5
08:30,1,7
09:00,3,1
09:00,2,2
09:00,4,3
09:00,1,4
09:00,2,5
09:00,7,6
09:30,5,1
09:30,4,2
09:30,10,3
09:30,8,4
09:30,6,5
09:30,4,6
09:30,1,7
10:00,11,1
10:00,15,2
10:00,6,3
10:00,10,4
10:00,10,5
10:00,13,6
10:00,7,7
10:30,11,1
10:30,4,2
10:30,11,3
10:30,9,4
10:30,19,5
10:30,24,6
10:30,6,7
11:00,14,1
11:00,18,2
11:00,15,3
11:00,18,4
11:00,16,5
11:00,23,6
11:00,13,7
11:30,10,1
11:30,14,2
11:30,12,3
11:30,11,4
11:30,21,5
11:30,35,6
11:30,16,7
12:00,15,1
12:00,16,2
12:00,12,3
12:00,11,4
12:00,14,5
12:00,26,6
12:00,10,7
12:30,13,1
12:30,14,2
12:30,19,3
12:30,15,4
12:30,19,5
12:30,34,6
12:30,16,7
13:00,13,1
13:00,12,2
13:00,15,3
13:00,21,4
13:00,17,5
13:00,25,6
13:00,16,7
13:30,15,1
13:30,14,2
13:30,12,3
13:30,15,4
13:30,24,5
13:30,26,6
13:30,17,7
14:00,15,1
14:00,13,2
14:00,22,3
14:00,11,4
14:00,15,5
14:00,20,6
14:00,13,7
14:30,22,1
14:30,9,2
14:30,15,3
14:30,14,4
14:30,19,5
14:30,17,6
14:30,20,7
15:00,13,1
15:00,11,2
15:00,13,3
15:00,10,4
15:00,12,5
15:00,21,6
15:00,19,7
15:30,20,1
15:30,12,2
15:30,15,3
15:30,24,4
15:30,27,5
15:30,28,6
15:30,6,7
16:00,21,1
16:00,14,2
16:00,26,3
16:00,15,4
16:00,18,5
16:00,20,6
16:00,13,7
16:30,21,1
16:30,15,2
16:30,20,3
16:30,22,4
16:30,31,5
16:30,38,6
16:30,15,7
17:00,23,1
17:00,24,2
17:00,14,3
17:00,24,4
17:00,28,5
17:00,27,6
17:00,12,7
17:30,21,1
17:30,21,2
17:30,20,3
17:30,20,4
17:30,25,5
17:30,31,6
17:30,14,7
18:00,18,1
18:00,18,2
18:00,25,3
18:00,12,4
18:00,24,5
18:00,40,6
18:00,11,7
18:30,19,1
18:30,15,2
18:30,18,3
18:30,15,4
18:30,36,5
18:30,35,6
18:30,1,7
19:00,7,1
19:00,19,2
19:00,7,3
19:00,19,4
19:00,29,5
19:00,32,6
19:00,1,7
19:30,11,1
19:30,15,2
19:30,17,3
19:30,4,4
19:30,10,5
19:30,26,6
20:00,3,1
20:00,6,2
20:00,4,3
20:00,2,4
20:00,5,5
20:00,10,6
20:30,1,4
20:30,4,5
20:30,5,6
21:00,1,5
