hora,Suma de cantidad_facturas,Dia_semana
09:30,1,2
09:30,1,5
09:30,2,6
10:00,3,1
10:00,3,2
10:00,4,3
10:00,3,4
10:00,7,5
10:00,5,6
10:30,4,1
10:30,6,2
10:30,5,3
10:30,11,4
10:30,6,5
10:30,11,6
11:00,8,1
11:00,6,2
11:00,14,3
11:00,9,4
11:00,5,5
11:00,15,6
11:00,4,7
11:30,4,1
11:30,14,2
11:30,10,3
11:30,7,4
11:30,8,5
11:30,16,6
11:30,10,7
12:00,11,1
12:00,11,2
12:00,10,3
12:00,15,4
12:00,17,5
12:00,20,6
12:00,12,7
12:30,6,1
12:30,19,2
12:30,13,3
12:30,9,4
12:30,13,5
12:30,21,6
12:30,16,7
13:00,11,1
13:00,16,2
13:00,7,3
13:00,13,4
13:00,10,5
13:00,31,6
13:00,9,7
13:30,11,1
13:30,9,2
13:30,9,3
13:30,13,4
13:30,14,5
13:30,22,6
13:30,13,7
14:00,6,1
14:00,12,2
14:00,10,3
14:00,15,4
14:00,12,5
14:00,18,6
14:00,21,7
14:30,12,1
14:30,14,2
14:30,9,3
14:30,23,4
14:30,9,5
14:30,26,6
14:30,19,7
15:00,11,1
15:00,13,2
15:00,11,3
15:00,9,4
15:00,18,5
15:00,29,6
15:00,16,7
15:30,23,1
15:30,15,2
15:30,16,3
15:30,15,4
15:30,19,5
15:30,32,6
15:30,19,7
16:00,26,1
16:00,11,2
16:00,13,3
16:00,19,4
16:00,19,5
16:00,37,6
16:00,20,7
16:30,22,1
16:30,19,2
16:30,9,3
16:30,18,4
16:30,23,5
16:30,40,6
16:30,31,7
17:00,22,1
17:00,24,2
17:00,22,3
17:00,29,4
17:00,12,5
17:00,42,6
17:00,27,7
17:30,26,1
17:30,20,2
17:30,17,3
17:30,13,4
17:30,25,5
17:30,34,6
17:30,22,7
18:00,12,1
18:00,20,2
18:00,20,3
18:00,13,4
18:00,28,5
18:00,44,6
18:00,31,7
18:30,22,1
18:30,17,2
18:30,21,3
18:30,24,4
18:30,23,5
18:30,32,6
18:30,18,7
19:00,19,1
19:00,13,2
19:00,14,3
19:00,17,4
19:00,16,5
19:00,27,6
19:00,20,7
19:30,13,1
19:30,12,2
19:30,15,3
19:30,13,4
19:30,16,5
19:30,30,6
19:30,3,7
20:00,5,1
20:00,5,2
20:00,7,3
20:00,5,4
20:00,12,5
20:00,22,6
20:30,1,1
20:30,2,2
20:30,3,5
20:30,10,6
21:00,2,5
21:00,3,6
