hora,Suma de cantidad_facturas,Dia_semana
09:00,1,6
09:30,12,2
09:30,3,3
09:30,12,4
09:30,3,5
09:30,13,6
10:00,11,1
10:00,9,2
10:00,13,3
10:00,19,4
10:00,18,5
10:00,21,6
10:00,14,7
10:30,19,1
10:30,17,2
10:30,11,3
10:30,21,4
10:30,24,5
10:30,35,6
10:30,21,7
11:00,21,1
11:00,16,2
11:00,28,3
11:00,16,4
11:00,31,5
11:00,45,6
11:00,25,7
11:30,31,1
11:30,21,2
11:30,32,3
11:30,23,4
11:30,34,5
11:30,43,6
11:30,22,7
12:00,21,1
12:00,14,2
12:00,26,3
12:00,31,4
12:00,33,5
12:00,38,6
12:00,36,7
12:30,17,1
12:30,24,2
12:30,28,3
12:30,23,4
12:30,26,5
12:30,50,6
12:30,23,7
13:00,16,1
13:00,16,2
13:00,20,3
13:00,18,4
13:00,25,5
13:00,26,6
13:00,32,7
13:30,21,1
13:30,42,2
13:30,24,3
13:30,20,4
13:30,21,5
13:30,41,6
13:30,23,7
14:00,18,1
14:00,26,2
14:00,20,3
14:00,36,4
14:00,18,5
14:00,32,6
14:00,23,7
14:30,27,1
14:30,15,2
14:30,20,3
14:30,12,4
14:30,20,5
14:30,47,6
14:30,23,7
15:00,20,1
15:00,23,2
15:00,27,3
15:00,22,4
15:00,26,5
15:00,32,6
15:00,23,7
15:30,22,1
15:30,31,2
15:30,19,3
15:30,24,4
15:30,35,5
15:30,40,6
15:30,35,7
16:00,27,1
16:00,22,2
16:00,24,3
16:00,24,4
16:00,32,5
16:00,55,6
16:00,33,7
16:30,33,1
16:30,31,2
16:30,47,3
16:30,39,4
16:30,30,5
16:30,43,6
16:30,32,7
17:00,21,1
17:00,34,2
17:00,34,3
17:00,27,4
17:00,42,5
17:00,42,6
17:00,25,7
17:30,32,1
17:30,34,2
17:30,26,3
17:30,39,4
17:30,29,5
17:30,47,6
17:30,27,7
18:00,38,1
18:00,27,2
18:00,27,3
18:00,35,4
18:00,52,5
18:00,52,6
18:00,26,7
18:30,25,1
18:30,37,2
18:30,37,3
18:30,32,4
18:30,40,5
18:30,46,6
18:30,38,7
19:00,30,1
19:00,24,2
19:00,25,3
19:00,27,4
19:00,27,5
19:00,39,6
19:00,29,7
19:30,31,1
19:30,16,2
19:30,26,3
19:30,27,4
19:30,31,5
19:30,44,6
19:30,29,7
20:00,27,1
20:00,25,2
20:00,16,3
20:00,34,4
20:00,28,5
20:00,33,6
20:00,29,7
20:30,16,1
20:30,14,2
20:30,23,3
20:30,21,4
20:30,23,5
20:30,24,6
20:30,5,7
21:00,1,1
21:00,1,2
21:00,2,3
21:00,2,4
21:00,11,5
21:00,15,6
21:30,12,6
