hora,Suma de cantidad_facturas,Dia_semana
09:30,2,6
10:00,5,1
10:00,8,2
10:00,5,3
10:00,8,4
10:00,7,5
10:00,4,6
10:30,4,1
10:30,5,2
10:30,6,3
10:30,8,4
10:30,9,5
10:30,11,6
11:00,13,1
11:00,11,2
11:00,15,3
11:00,14,4
11:00,18,5
11:00,19,6
11:00,4,7
11:30,16,1
11:30,9,2
11:30,17,3
11:30,6,4
11:30,15,5
11:30,18,6
11:30,9,7
12:00,9,1
12:00,10,2
12:00,13,3
12:00,16,4
12:00,18,5
12:00,17,6
12:00,9,7
12:30,14,1
12:30,14,2
12:30,17,3
12:30,15,4
12:30,20,5
12:30,28,6
12:30,9,7
13:00,8,1
13:00,10,2
13:00,8,3
13:00,21,4
13:00,23,5
13:00,23,6
13:00,16,7
13:30,15,1
13:30,16,2
13:30,17,3
13:30,14,4
13:30,14,5
13:30,12,6
13:30,19,7
14:00,17,1
14:00,13,2
14:00,17,3
14:00,18,4
14:00,17,5
14:00,19,6
14:00,10,7
14:30,16,1
14:30,9,2
14:30,15,3
14:30,16,4
14:30,18,5
14:30,26,6
14:30,13,7
15:00,15,1
15:00,12,2
15:00,10,3
15:00,18,4
15:00,16,5
15:00,34,6
15:00,11,7
15:30,11,1
15:30,13,2
15:30,19,3
15:30,17,4
15:30,22,5
15:30,36,6
15:30,13,7
16:00,19,1
16:00,24,2
16:00,21,3
16:00,17,4
16:00,21,5
16:00,39,6
16:00,21,7
16:30,20,1
16:30,10,2
16:30,19,3
16:30,21,4
16:30,36,5
16:30,41,6
16:30,16,7
17:00,25,1
17:00,17,2
17:00,16,3
17:00,26,4
17:00,29,5
17:00,37,6
17:00,15,7
17:30,27,1
17:30,23,2
17:30,14,3
17:30,14,4
17:30,27,5
17:30,50,6
17:30,25,7
18:00,25,1
18:00,17,2
18:00,29,3
18:00,23,4
18:00,28,5
18:00,40,6
18:00,14,7
18:30,15,1
18:30,25,2
18:30,22,3
18:30,27,4
18:30,25,5
18:30,26,6
18:30,13,7
19:00,17,1
19:00,15,2
19:00,15,3
19:00,15,4
19:00,17,5
19:00,33,6
19:00,18,7
19:30,9,1
19:30,11,2
19:30,14,3
19:30,14,4
19:30,17,5
19:30,21,6
19:30,3,7
20:00,8,1
20:00,8,2
20:00,9,3
20:00,12,4
20:00,13,5
20:00,24,6
20:30,2,1
20:30,3,2
20:30,4,3
20:30,4,4
20:30,9,5
20:30,17,6
21:00,2,1
21:00,7,6
