hora,Suma de cantidad_facturas,Dia_semana
09:00,2,1
09:00,4,2
09:00,1,3
09:00,3,4
09:00,1,6
09:30,7,1
09:30,6,2
09:30,5,3
09:30,3,4
09:30,10,5
09:30,16,6
10:00,10,1
10:00,8,2
10:00,5,3
10:00,9,4
10:00,12,5
10:00,14,6
10:00,4,7
10:30,16,1
10:30,8,2
10:30,16,3
10:30,11,4
10:30,19,5
10:30,28,6
10:30,6,7
11:00,11,1
11:00,8,2
11:00,17,3
11:00,15,4
11:00,27,5
11:00,30,6
11:00,13,7
11:30,25,1
11:30,7,2
11:30,21,3
11:30,20,4
11:30,21,5
11:30,38,6
11:30,18,7
12:00,16,1
12:00,17,2
12:00,24,3
12:00,14,4
12:00,22,5
12:00,41,6
12:00,22,7
12:30,15,1
12:30,13,2
12:30,10,3
12:30,18,4
12:30,19,5
12:30,50,6
12:30,21,7
13:00,16,1
13:00,12,2
13:00,18,3
13:00,18,4
13:00,26,5
13:00,34,6
13:00,15,7
13:30,13,1
13:30,10,2
13:30,16,3
13:30,17,4
13:30,20,5
13:30,26,6
13:30,11,7
14:00,11,1
14:00,8,2
14:00,19,3
14:00,10,4
14:00,22,5
14:00,30,6
14:00,8,7
14:30,14,1
14:30,12,2
14:30,24,3
14:30,19,4
14:30,18,5
14:30,31,6
14:30,11,7
15:00,18,1
15:00,13,2
15:00,15,3
15:00,14,4
15:00,24,5
15:00,36,6
15:00,16,7
15:30,19,1
15:30,16,2
15:30,20,3
15:30,18,4
15:30,27,5
15:30,29,6
15:30,12,7
16:00,17,1
16:00,23,2
16:00,21,3
16:00,28,4
16:00,31,5
16:00,50,6
16:00,9,7
16:30,22,1
16:30,15,2
16:30,24,3
16:30,27,4
16:30,34,5
16:30,40,6
16:30,14,7
17:00,23,1
17:00,22,2
17:00,19,3
17:00,21,4
17:00,32,5
17:00,45,6
17:00,18,7
17:30,26,1
17:30,16,2
17:30,25,3
17:30,21,4
17:30,39,5
17:30,45,6
17:30,21,7
18:00,15,1
18:00,23,2
18:00,26,3
18:00,22,4
18:00,39,5
18:00,55,6
18:00,16,7
18:30,21,1
18:30,23,2
18:30,22,3
18:30,27,4
18:30,36,5
18:30,28,6
18:30,14,7
19:00,12,1
19:00,15,2
19:00,24,3
19:00,26,4
19:00,30,5
19:00,35,6
19:00,6,7
19:30,15,1
19:30,15,2
19:30,28,3
19:30,15,4
19:30,33,5
19:30,19,6
19:30,2,7
20:00,7,1
20:00,10,2
20:00,10,3
20:00,8,4
20:00,10,5
20:00,17,6
20:00,1,7
20:30,1,1
20:30,1,2
20:30,2,3
20:30,3,5
20:30,4,6
21:00,1,5
