hora,Suma de cantidad_facturas,Dia_semana
08:30,4,1
08:30,4,2
08:30,2,3
08:30,3,4
08:30,3,5
08:30,4,6
09:00,4,1
09:00,4,2
09:00,6,3
09:00,4,4
09:00,15,5
09:00,7,6
09:00,1,7
09:30,9,1
09:30,9,2
09:30,11,3
09:30,9,4
09:30,14,5
09:30,9,6
09:30,9,7
10:00,9,1
10:00,7,2
10:00,13,3
10:00,18,4
10:00,19,5
10:00,19,6
10:00,8,7
10:30,17,1
10:30,17,2
10:30,22,3
10:30,11,4
10:30,20,5
10:30,30,6
10:30,15,7
11:00,19,1
11:00,17,2
11:00,14,3
11:00,20,4
11:00,22,5
11:00,29,6
11:00,20,7
11:30,26,1
11:30,16,2
11:30,18,3
11:30,23,4
11:30,23,5
11:30,33,6
11:30,17,7
12:00,15,1
12:00,20,2
12:00,19,3
12:00,18,4
12:00,13,5
12:00,28,6
12:00,16,7
12:30,11,1
12:30,13,2
12:30,33,3
12:30,25,4
12:30,14,5
12:30,36,6
12:30,15,7
13:00,19,1
13:00,21,2
13:00,28,3
13:00,21,4
13:00,15,5
13:00,33,6
13:00,12,7
13:30,11,1
13:30,19,2
13:30,19,3
13:30,19,4
13:30,31,5
13:30,31,6
13:30,17,7
14:00,11,1
14:00,16,2
14:00,18,3
14:00,17,4
14:00,13,5
14:00,20,6
14:00,11,7
14:30,16,1
14:30,14,2
14:30,18,3
14:30,11,4
14:30,15,5
14:30,32,6
14:30,16,7
15:00,23,1
15:00,22,2
15:00,21,3
15:00,13,4
15:00,22,5
15:00,33,6
15:00,13,7
15:30,15,1
15:30,12,2
15:30,22,3
15:30,12,4
15:30,25,5
15:30,35,6
15:30,15,7
16:00,19,1
16:00,16,2
16:00,13,3
16:00,25,4
16:00,38,5
16:00,25,6
16:00,10,7
16:30,18,1
16:30,30,2
16:30,24,3
16:30,31,4
16:30,33,5
16:30,30,6
16:30,13,7
17:00,13,1
17:00,30,2
17:00,22,3
17:00,24,4
17:00,26,5
17:00,26,6
17:00,15,7
17:30,25,1
17:30,20,2
17:30,36,3
17:30,26,4
17:30,24,5
17:30,28,6
17:30,16,7
18:00,28,1
18:00,30,2
18:00,23,3
18:00,28,4
18:00,31,5
18:00,38,6
18:00,5,7
18:30,20,1
18:30,21,2
18:30,13,3
18:30,22,4
18:30,29,5
18:30,29,6
18:30,7,7
19:00,21,1
19:00,8,2
19:00,17,3
19:00,21,4
19:00,29,5
19:00,27,6
19:30,13,1
19:30,11,2
19:30,10,3
19:30,11,4
19:30,20,5
19:30,26,6
20:00,6,1
20:00,2,2
20:00,6,3
20:00,6,4
20:00,8,5
20:00,8,6
20:30,1,2
20:30,4,6
