hora,Suma de cantidad_facturas,Dia_semana
09:30,1,1
09:30,1,4
10:00,6,1
10:00,3,2
10:00,5,3
10:00,5,4
10:00,7,5
10:00,10,6
10:00,3,7
10:30,13,1
10:30,2,2
10:30,6,3
10:30,8,4
10:30,13,5
10:30,14,6
10:30,5,7
11:00,8,1
11:00,7,2
11:00,2,3
11:00,8,4
11:00,7,5
11:00,15,6
11:00,14,7
11:30,6,1
11:30,13,2
11:30,12,3
11:30,5,4
11:30,6,5
11:30,16,6
11:30,9,7
12:00,5,1
12:00,7,2
12:00,7,3
12:00,5,4
12:00,9,5
12:00,31,6
12:00,17,7
12:30,8,1
12:30,12,2
12:30,10,3
12:30,13,4
12:30,7,5
12:30,18,6
12:30,10,7
13:00,8,1
13:00,6,2
13:00,11,3
13:00,9,4
13:00,12,5
13:00,23,6
13:00,10,7
13:30,5,1
13:30,11,2
13:30,11,3
13:30,18,4
13:30,3,5
13:30,15,6
13:30,23,7
14:00,8,1
14:00,2,2
14:00,13,3
14:00,16,4
14:00,9,5
14:00,22,6
14:00,9,7
14:30,11,1
14:30,10,2
14:30,16,3
14:30,8,4
14:30,21,5
14:30,19,6
14:30,21,7
15:00,10,1
15:00,15,2
15:00,11,3
15:00,8,4
15:00,13,5
15:00,25,6
15:00,25,7
15:30,19,1
15:30,18,2
15:30,10,3
15:30,16,4
15:30,14,5
15:30,24,6
15:30,24,7
16:00,12,1
16:00,12,2
16:00,11,3
16:00,16,4
16:00,16,5
16:00,29,6
16:00,25,7
16:30,18,1
16:30,16,2
16:30,10,3
16:30,16,4
16:30,29,5
16:30,27,6
16:30,30,7
17:00,23,1
17:00,18,2
17:00,12,3
17:00,18,4
17:00,26,5
17:00,28,6
17:00,40,7
17:30,8,1
17:30,19,2
17:30,14,3
17:30,14,4
17:30,22,5
17:30,38,6
17:30,31,7
18:00,22,1
18:00,24,2
18:00,14,3
18:00,23,4
18:00,23,5
18:00,29,6
18:00,28,7
18:30,17,1
18:30,21,2
18:30,17,3
18:30,14,4
18:30,16,5
18:30,30,6
18:30,27,7
19:00,15,1
19:00,15,2
19:00,14,3
19:00,15,4
19:00,25,5
19:00,29,6
19:00,22,7
19:30,17,1
19:30,13,2
19:30,11,3
19:30,12,4
19:30,23,5
19:30,22,6
19:30,28,7
20:00,7,1
20:00,4,2
20:00,3,3
20:00,4,4
20:00,17,5
20:00,27,6
20:00,15,7
20:30,1,2
20:30,20,5
20:30,20,6
20:30,1,7
21:00,8,5
21:00,9,6
