hora,Suma de cantidad_facturas,Dia_semana
09:00,1,1
09:30,1,5
10:00,3,2
10:00,6,4
10:00,4,5
10:00,5,6
10:00,1,7
10:30,5,1
10:30,8,2
10:30,9,3
10:30,4,4
10:30,7,5
10:30,6,6
10:30,12,7
11:00,9,1
11:00,4,2
11:00,5,3
11:00,9,4
11:00,10,5
11:00,7,6
11:00,12,7
11:30,5,1
11:30,13,2
11:30,7,3
11:30,16,4
11:30,13,5
11:30,15,6
11:30,16,7
12:00,4,1
12:00,14,2
12:00,12,3
12:00,11,4
12:00,11,5
12:00,15,6
12:00,17,7
12:30,5,1
12:30,4,2
12:30,16,3
12:30,8,4
12:30,7,5
12:30,23,6
12:30,18,7
13:00,13,1
13:00,9,2
13:00,5,3
13:00,11,4
13:00,14,5
13:00,25,6
13:00,27,7
13:30,8,1
13:30,8,2
13:30,13,3
13:30,22,4
13:30,14,5
13:30,28,6
13:30,26,7
14:00,9,1
14:00,12,2
14:00,15,3
14:00,10,4
14:00,12,5
14:00,26,6
14:00,30,7
14:30,11,1
14:30,14,2
14:30,13,3
14:30,17,4
14:30,18,5
14:30,29,6
14:30,38,7
15:00,10,1
15:00,22,2
15:00,14,3
15:00,20,4
15:00,14,5
15:00,37,6
15:00,33,7
15:30,24,1
15:30,19,2
15:30,15,3
15:30,25,4
15:30,10,5
15:30,37,6
15:30,39,7
16:00,8,1
16:00,21,2
16:00,7,3
16:00,22,4
16:00,20,5
16:00,47,6
16:00,45,7
16:30,18,1
16:30,12,2
16:30,20,3
16:30,21,4
16:30,32,5
16:30,27,6
16:30,28,7
17:00,18,1
17:00,10,2
17:00,22,3
17:00,13,4
17:00,22,5
17:00,53,6
17:00,38,7
17:30,24,1
17:30,27,2
17:30,22,3
17:30,30,4
17:30,25,5
17:30,55,6
17:30,38,7
18:00,20,1
18:00,17,2
18:00,24,3
18:00,20,4
18:00,19,5
18:00,43,6
18:00,48,7
18:30,18,1
18:30,15,2
18:30,22,3
18:30,19,4
18:30,29,5
18:30,48,6
18:30,31,7
19:00,12,1
19:00,25,2
19:00,26,3
19:00,35,4
19:00,21,5
19:00,48,6
19:00,29,7
19:30,23,1
19:30,20,2
19:30,28,3
19:30,30,4
19:30,26,5
19:30,43,6
19:30,29,7
20:00,22,1
20:00,17,2
20:00,17,3
20:00,20,4
20:00,21,5
20:00,34,6
20:00,30,7
20:30,10,1
20:30,16,2
20:30,9,3
20:30,21,4
20:30,20,5
20:30,37,6
20:30,10,7
21:00,6,1
21:00,3,2
21:00,13,3
21:00,8,4
21:00,7,5
21:00,16,6
21:00,1,7
21:30,2,1
21:30,2,2
21:30,2,3
21:30,1,4
21:30,7,5
21:30,2,6
22:00,1,6
22:30,1,5
