hora,Suma de cantidad_facturas,Dia_semana
09:00,5,1
09:00,4,2
09:00,3,3
09:00,3,4
09:00,4,5
09:00,3,6
09:00,1,7
09:30,4,1
09:30,2,2
09:30,4,3
09:30,7,4
09:30,6,5
09:30,4,6
09:30,3,7
10:00,6,1
10:00,8,2
10:00,4,3
10:00,3,4
10:00,8,5
10:00,13,6
10:00,2,7
10:30,9,1
10:30,5,2
10:30,18,3
10:30,9,4
10:30,17,5
10:30,12,6
10:30,7,7
11:00,15,1
11:00,11,2
11:00,12,3
11:00,13,4
11:00,10,5
11:00,15,6
11:00,7,7
11:30,11,1
11:30,13,2
11:30,11,3
11:30,17,4
11:30,27,5
11:30,22,6
11:30,19,7
12:00,17,1
12:00,16,2
12:00,9,3
12:00,8,4
12:00,22,5
12:00,18,6
12:00,16,7
12:30,8,1
12:30,7,2
12:30,6,3
12:30,8,4
12:30,11,5
12:30,12,6
12:30,12,7
13:00,6,1
13:00,7,2
13:00,16,3
13:00,11,4
13:00,10,5
13:00,21,6
13:00,12,7
13:30,3,1
13:30,13,2
13:30,9,3
13:30,4,4
13:30,15,5
13:30,19,6
13:30,15,7
14:00,8,1
14:00,6,2
14:00,10,3
14:00,8,4
14:00,20,5
14:00,24,6
14:00,12,7
14:30,9,1
14:30,6,2
14:30,7,3
14:30,7,4
14:30,15,5
14:30,18,6
14:30,13,7
15:00,10,1
15:00,5,2
15:00,14,3
15:00,8,4
15:00,11,5
15:00,35,6
15:00,8,7
15:30,17,1
15:30,13,2
15:30,15,3
15:30,12,4
15:30,8,5
15:30,22,6
15:30,16,7
16:00,20,1
16:00,16,2
16:00,13,3
16:00,20,4
16:00,16,5
16:00,19,6
16:00,17,7
16:30,18,1
16:30,22,2
16:30,13,3
16:30,20,4
16:30,22,5
16:30,32,6
16:30,16,7
17:00,22,1
17:00,17,2
17:00,20,3
17:00,16,4
17:00,20,5
17:00,33,6
17:00,20,7
17:30,19,1
17:30,9,2
17:30,13,3
17:30,15,4
17:30,19,5
17:30,21,6
17:30,12,7
18:00,11,1
18:00,15,2
18:00,11,3
18:00,9,4
18:00,12,5
18:00,22,6
18:00,20,7
18:30,13,1
18:30,5,2
18:30,9,3
18:30,19,4
18:30,21,5
18:30,17,6
18:30,2,7
19:00,12,1
19:00,17,2
19:00,8,3
19:00,15,4
19:00,8,5
19:00,17,6
19:00,3,7
19:30,9,1
19:30,8,2
19:30,9,3
19:30,8,4
19:30,14,5
19:30,20,6
20:00,2,1
20:00,2,2
20:00,2,3
20:00,4,4
20:00,7,5
20:00,7,6
20:30,3,1
20:30,2,2
20:30,1,3
20:30,3,4
20:30,1,5
20:30,8,6
21:00,1,3
21:00,3,6
