hora,Suma de cantidad_facturas,Dia_semana
09:30,1,5
09:30,2,6
10:00,5,1
10:00,1,2
10:00,3,3
10:00,5,4
10:00,5,5
10:00,2,6
10:00,2,7
10:30,6,1
10:30,6,2
10:30,7,3
10:30,10,4
10:30,13,5
10:30,11,6
10:30,10,7
11:00,8,1
11:00,7,2
11:00,3,3
11:00,10,4
11:00,19,5
11:00,12,6
11:00,5,7
11:30,11,1
11:30,2,2
11:30,7,3
11:30,13,4
11:30,9,5
11:30,21,6
11:30,8,7
12:00,10,1
12:00,16,2
12:00,9,3
12:00,12,4
12:00,11,5
12:00,18,6
12:00,16,7
12:30,8,1
12:30,12,2
12:30,8,3
12:30,15,4
12:30,12,5
12:30,22,6
12:30,14,7
13:00,7,1
13:00,11,2
13:00,10,3
13:00,11,4
13:00,12,5
13:00,18,6
13:00,7,7
13:30,14,1
13:30,14,2
13:30,6,3
13:30,10,4
13:30,20,5
13:30,14,6
13:30,12,7
14:00,11,1
14:00,11,2
14:00,12,3
14:00,14,4
14:00,13,5
14:00,20,6
14:00,21,7
14:30,6,1
14:30,5,2
14:30,8,3
14:30,14,4
14:30,9,5
14:30,22,6
14:30,11,7
15:00,9,1
15:00,12,2
15:00,10,3
15:00,15,4
15:00,13,5
15:00,23,6
15:00,19,7
15:30,12,1
15:30,8,2
15:30,10,3
15:30,11,4
15:30,14,5
15:30,22,6
15:30,23,7
16:00,18,1
16:00,14,2
16:00,20,3
16:00,14,4
16:00,18,5
16:00,28,6
16:00,26,7
16:30,17,1
16:30,16,2
16:30,19,3
16:30,17,4
16:30,34,5
16:30,20,6
16:30,27,7
17:00,16,1
17:00,18,2
17:00,19,3
17:00,19,4
17:00,22,5
17:00,28,6
17:00,24,7
17:30,16,1
17:30,12,2
17:30,22,3
17:30,21,4
17:30,18,5
17:30,29,6
17:30,16,7
18:00,8,1
18:00,13,2
18:00,21,3
18:00,15,4
18:00,27,5
18:00,27,6
18:00,25,7
18:30,13,1
18:30,11,2
18:30,28,3
18:30,24,4
18:30,22,5
18:30,38,6
18:30,26,7
19:00,15,1
19:00,17,2
19:00,17,3
19:00,20,4
19:00,20,5
19:00,28,6
19:00,19,7
19:30,13,1
19:30,9,2
19:30,14,3
19:30,11,4
19:30,19,5
19:30,34,6
19:30,22,7
20:00,4,1
20:00,2,2
20:00,5,3
20:00,10,4
20:00,18,5
20:00,21,6
20:00,7,7
20:30,2,4
20:30,14,5
20:30,22,6
21:00,4,5
21:00,7,6
21:30,1,6
