hora,Suma de cantidad_facturas,Dia_semana
09:00,3,2
09:00,1,5
09:00,3,6
09:30,7,1
09:30,6,2
09:30,3,3
09:30,6,4
09:30,2,5
09:30,3,6
09:30,2,7
10:00,11,1
10:00,6,2
10:00,15,3
10:00,9,4
10:00,9,5
10:00,13,6
10:00,4,7
10:30,15,1
10:30,13,2
10:30,13,3
10:30,13,4
10:30,5,5
10:30,18,6
10:30,6,7
11:00,16,1
11:00,16,2
11:00,18,3
11:00,11,4
11:00,9,5
11:00,12,6
11:00,16,7
11:30,9,1
11:30,12,2
11:30,15,3
11:30,15,4
11:30,9,5
11:30,18,6
11:30,8,7
12:00,11,1
12:00,14,2
12:00,11,3
12:00,7,4
12:00,12,5
12:00,28,6
12:00,13,7
12:30,16,1
12:30,12,2
12:30,10,3
12:30,10,4
12:30,14,5
12:30,16,6
12:30,12,7
13:00,11,1
13:00,18,2
13:00,14,3
13:00,17,4
13:00,17,5
13:00,22,6
13:00,9,7
13:30,8,1
13:30,16,2
13:30,14,3
13:30,7,4
13:30,14,5
13:30,22,6
13:30,13,7
14:00,9,1
14:00,10,2
14:00,9,3
14:00,6,4
14:00,12,5
14:00,22,6
14:00,16,7
14:30,11,1
14:30,5,2
14:30,10,3
14:30,11,4
14:30,10,5
14:30,26,6
14:30,19,7
15:00,13,1
15:00,13,2
15:00,8,3
15:00,13,4
15:00,18,5
15:00,24,6
15:00,20,7
15:30,6,1
15:30,6,2
15:30,17,3
15:30,20,4
15:30,18,5
15:30,32,6
15:30,13,7
16:00,6,1
16:00,15,2
16:00,16,3
16:00,14,4
16:00,21,5
16:00,23,6
16:00,15,7
16:30,16,1
16:30,16,2
16:30,23,3
16:30,16,4
16:30,21,5
16:30,28,6
16:30,15,7
17:00,18,1
17:00,25,2
17:00,14,3
17:00,26,4
17:00,28,5
17:00,27,6
17:00,15,7
17:30,19,1
17:30,20,2
17:30,32,3
17:30,26,4
17:30,17,5
17:30,23,6
17:30,18,7
18:00,18,1
18:00,10,2
18:00,24,3
18:00,19,4
18:00,19,5
18:00,29,6
18:00,7,7
18:30,17,1
18:30,13,2
18:30,18,3
18:30,21,4
18:30,16,5
18:30,17,6
18:30,3,7
19:00,14,1
19:00,14,2
19:00,9,3
19:00,8,4
19:00,20,5
19:00,19,6
19:30,11,1
19:30,9,2
19:30,12,3
19:30,15,4
19:30,14,5
19:30,21,6
20:00,5,1
20:00,4,2
20:00,4,3
20:00,3,4
20:00,7,5
20:00,9,6
20:30,2,2
20:30,3,3
20:30,6,6
21:00,1,6
