hora,Suma de cantidad_facturas,Dia_semana
09:30,1,6
10:00,1,1
10:00,3,2
10:00,5,3
10:00,7,4
10:00,4,5
10:00,4,6
10:00,1,7
10:30,4,1
10:30,9,2
10:30,5,3
10:30,9,4
10:30,4,5
10:30,7,6
10:30,11,7
11:00,7,1
11:00,8,2
11:00,4,3
11:00,10,4
11:00,9,5
11:00,21,6
11:00,14,7
11:30,15,1
11:30,6,2
11:30,12,3
11:30,15,4
11:30,12,5
11:30,21,6
11:30,10,7
12:00,8,1
12:00,4,2
12:00,18,3
12:00,11,4
12:00,15,5
12:00,15,6
12:00,9,7
12:30,13,1
12:30,12,2
12:30,10,3
12:30,20,4
12:30,15,5
12:30,22,6
12:30,22,7
13:00,16,1
13:00,15,2
13:00,11,3
13:00,19,4
13:00,10,5
13:00,21,6
13:00,14,7
13:30,11,1
13:30,18,2
13:30,20,3
13:30,10,4
13:30,18,5
13:30,25,6
13:30,13,7
14:00,16,1
14:00,6,2
14:00,16,3
14:00,13,4
14:00,10,5
14:00,24,6
14:00,15,7
14:30,12,1
14:30,16,2
14:30,15,3
14:30,15,4
14:30,12,5
14:30,16,6
14:30,23,7
15:00,7,1
15:00,15,2
15:00,14,3
15:00,11,4
15:00,15,5
15:00,27,6
15:00,19,7
15:30,4,1
15:30,10,2
15:30,16,3
15:30,15,4
15:30,14,5
15:30,21,6
15:30,22,7
16:00,13,1
16:00,11,2
16:00,17,3
16:00,22,4
16:00,13,5
16:00,31,6
16:00,34,7
16:30,17,1
16:30,10,2
16:30,7,3
16:30,16,4
16:30,15,5
16:30,25,6
16:30,29,7
17:00,16,1
17:00,11,2
17:00,18,3
17:00,16,4
17:00,23,5
17:00,29,6
17:00,26,7
17:30,18,1
17:30,11,2
17:30,19,3
17:30,14,4
17:30,23,5
17:30,30,6
17:30,22,7
18:00,15,1
18:00,16,2
18:00,20,3
18:00,12,4
18:00,25,5
18:00,33,6
18:00,28,7
18:30,26,1
18:30,10,2
18:30,20,3
18:30,22,4
18:30,25,5
18:30,24,6
18:30,15,7
19:00,19,1
19:00,15,2
19:00,17,3
19:00,12,4
19:00,22,5
19:00,23,6
19:00,17,7
19:30,17,1
19:30,17,2
19:30,11,3
19:30,25,4
19:30,22,5
19:30,23,6
19:30,16,7
20:00,11,1
20:00,13,2
20:00,22,3
20:00,11,4
20:00,10,5
20:00,13,6
20:00,5,7
20:30,4,1
20:30,8,2
20:30,15,3
20:30,11,4
20:30,17,5
20:30,10,6
21:00,3,1
21:00,6,3
21:00,8,5
21:00,6,6
21:30,1,6
