hora,Suma de cantidad_facturas,Dia_semana
08:30,1,5
09:00,5,1
09:00,5,2
09:00,5,4
09:00,2,5
09:00,8,6
09:00,1,7
09:30,7,1
09:30,4,2
09:30,2,3
09:30,6,4
09:30,7,5
09:30,10,6
09:30,1,7
10:00,2,1
10:00,7,2
10:00,8,3
10:00,10,4
10:00,15,5
10:00,13,6
10:00,6,7
10:30,5,1
10:30,8,2
10:30,12,3
10:30,14,4
10:30,18,5
10:30,16,6
10:30,10,7
11:00,15,1
11:00,22,2
11:00,11,3
11:00,8,4
11:00,11,5
11:00,8,6
11:00,7,7
11:30,12,1
11:30,13,2
11:30,15,3
11:30,13,4
11:30,17,5
11:30,12,6
11:30,13,7
12:00,11,1
12:00,17,2
12:00,15,3
12:00,13,4
12:00,13,5
12:00,26,6
12:00,18,7
12:30,7,1
12:30,17,2
12:30,15,3
12:30,14,4
12:30,20,5
12:30,24,6
12:30,6,7
13:00,6,1
13:00,12,2
13:00,6,3
13:00,16,4
13:00,25,5
13:00,18,6
13:00,8,7
13:30,17,1
13:30,11,2
13:30,12,3
13:30,14,4
13:30,21,5
13:30,17,6
13:30,10,7
14:00,8,1
14:00,12,2
14:00,13,3
14:00,9,4
14:00,15,5
14:00,19,6
14:00,8,7
14:30,12,1
14:30,5,2
14:30,10,3
14:30,10,4
14:30,21,5
14:30,15,6
14:30,17,7
15:00,15,1
15:00,17,2
15:00,9,3
15:00,17,4
15:00,14,5
15:00,26,6
15:00,10,7
15:30,14,1
15:30,15,2
15:30,9,3
15:30,7,4
15:30,15,5
15:30,19,6
15:30,13,7
16:00,23,1
16:00,17,2
16:00,13,3
16:00,18,4
16:00,20,5
16:00,19,6
16:00,16,7
16:30,18,1
16:30,27,2
16:30,13,3
16:30,21,4
16:30,15,5
16:30,26,6
16:30,13,7
17:00,30,1
17:00,17,2
17:00,14,3
17:00,22,4
17:00,20,5
17:00,19,6
17:00,16,7
17:30,16,1
17:30,12,2
17:30,18,3
17:30,14,4
17:30,22,5
17:30,22,6
17:30,7,7
18:00,18,1
18:00,19,2
18:00,18,3
18:00,18,4
18:00,25,5
18:00,22,6
18:00,6,7
18:30,18,1
18:30,14,2
18:30,10,3
18:30,18,4
18:30,20,5
18:30,18,6
18:30,6,7
19:00,9,1
19:00,12,2
19:00,7,3
19:00,15,4
19:00,15,5
19:00,15,6
19:00,2,7
19:30,3,1
19:30,11,2
19:30,8,3
19:30,10,4
19:30,11,5
19:30,14,6
20:00,3,1
20:00,2,2
20:00,10,3
20:00,7,4
20:00,1,5
20:00,7,6
20:00,2,7
20:30,1,3
20:30,2,5
20:30,1,6
21:00,1,6
