hora,Suma de cantidad_facturas,Dia_semana
09:00,3,5
09:30,1,4
10:00,4,1
10:00,3,2
10:00,2,3
10:00,3,4
10:00,1,5
10:00,5,6
10:00,2,7
10:30,3,1
10:30,4,2
10:30,7,3
10:30,4,4
10:30,2,5
10:30,6,6
10:30,2,7
11:00,2,1
11:00,4,2
11:00,8,3
11:00,2,4
11:00,2,5
11:00,8,6
11:00,6,7
11:30,6,1
11:30,6,2
11:30,10,3
11:30,5,4
11:30,2,5
11:30,11,6
11:30,9,7
12:00,12,1
12:00,3,2
12:00,10,3
12:00,8,4
12:00,9,5
12:00,16,6
12:00,7,7
12:30,4,1
12:30,3,2
12:30,5,3
12:30,5,4
12:30,11,5
12:30,14,6
12:30,13,7
13:00,3,1
13:00,5,2
13:00,6,3
13:00,15,4
13:00,16,5
13:00,17,6
13:00,13,7
13:30,11,1
13:30,2,2
13:30,6,3
13:30,5,4
13:30,12,5
13:30,9,6
13:30,11,7
14:00,5,1
14:00,5,2
14:00,10,3
14:00,9,4
14:00,9,5
14:00,12,6
14:00,7,7
14:30,5,1
14:30,2,2
14:30,5,3
14:30,9,4
14:30,10,5
14:30,14,6
14:30,11,7
15:00,9,1
15:00,7,2
15:00,8,3
15:00,9,4
15:00,12,5
15:00,17,6
15:00,20,7
15:30,7,1
15:30,8,2
15:30,5,3
15:30,8,4
15:30,8,5
15:30,20,6
15:30,12,7
16:00,10,1
16:00,9,2
16:00,11,3
16:00,8,4
16:00,16,5
16:00,13,6
16:00,23,7
16:30,13,1
16:30,7,2
16:30,10,3
16:30,7,4
16:30,9,5
16:30,26,6
16:30,13,7
17:00,12,1
17:00,12,2
17:00,8,3
17:00,11,4
17:00,13,5
17:00,27,6
17:00,12,7
17:30,5,1
17:30,10,2
17:30,9,3
17:30,11,4
17:30,15,5
17:30,16,6
17:30,16,7
18:00,12,1
18:00,17,2
18:00,13,3
18:00,15,4
18:00,23,5
18:00,20,6
18:00,30,7
18:30,10,1
18:30,14,2
18:30,21,3
18:30,12,4
18:30,18,5
18:30,14,6
18:30,18,7
19:00,10,1
19:00,11,2
19:00,20,3
19:00,17,4
19:00,22,5
19:00,16,6
19:00,19,7
19:30,9,1
19:30,10,2
19:30,13,3
19:30,14,4
19:30,12,5
19:30,19,6
19:30,13,7
20:00,19,1
20:00,10,2
20:00,16,3
20:00,12,4
20:00,6,5
20:00,14,6
20:00,11,7
20:30,3,1
20:30,3,2
20:30,13,3
20:30,8,4
20:30,10,5
20:30,17,6
20:30,1,7
21:00,3,1
21:00,6,2
21:00,9,3
21:00,4,4
21:00,7,5
21:00,8,6
21:30,1,3
21:30,1,4
21:30,2,5
21:30,3,6
22:00,1,6
