hora,Suma de cantidad_facturas,Dia_semana
09:00,2,3
09:00,1,7
09:30,2,7
10:00,3,1
10:00,4,2
10:00,9,3
10:00,11,4
10:00,6,5
10:00,11,6
10:00,10,7
10:30,8,1
10:30,17,2
10:30,10,3
10:30,14,4
10:30,17,5
10:30,24,6
10:30,23,7
11:00,16,1
11:00,18,2
11:00,16,3
11:00,18,4
11:00,27,5
11:00,34,6
11:00,20,7
11:30,14,1
11:30,15,2
11:30,18,3
11:30,21,4
11:30,18,5
11:30,31,6
11:30,23,7
12:00,13,1
12:00,9,2
12:00,13,3
12:00,21,4
12:00,19,5
12:00,34,6
12:00,21,7
12:30,11,1
12:30,11,2
12:30,14,3
12:30,24,4
12:30,18,5
12:30,41,6
12:30,24,7
13:00,11,1
13:00,8,2
13:00,22,3
13:00,17,4
13:00,18,5
13:00,31,6
13:00,29,7
13:30,6,1
13:30,15,2
13:30,15,3
13:30,16,4
13:30,15,5
13:30,36,6
13:30,30,7
14:00,12,1
14:00,6,2
14:00,19,3
14:00,16,4
14:00,20,5
14:00,41,6
14:00,22,7
14:30,19,1
14:30,11,2
14:30,11,3
14:30,20,4
14:30,19,5
14:30,45,6
14:30,25,7
15:00,17,1
15:00,10,2
15:00,14,3
15:00,17,4
15:00,32,5
15:00,37,6
15:00,32,7
15:30,21,1
15:30,18,2
15:30,27,3
15:30,19,4
15:30,29,5
15:30,38,6
15:30,34,7
16:00,21,1
16:00,27,2
16:00,29,3
16:00,26,4
16:00,39,5
16:00,53,6
16:00,38,7
16:30,22,1
16:30,34,2
16:30,16,3
16:30,35,4
16:30,33,5
16:30,46,6
16:30,33,7
17:00,22,1
17:00,22,2
17:00,30,3
17:00,49,4
17:00,33,5
17:00,48,6
17:00,38,7
17:30,31,1
17:30,17,2
17:30,26,3
17:30,43,4
17:30,56,5
17:30,54,6
17:30,35,7
18:00,21,1
18:00,33,2
18:00,26,3
18:00,37,4
18:00,49,5
18:00,53,6
18:00,29,7
18:30,31,1
18:30,32,2
18:30,29,3
18:30,38,4
18:30,50,5
18:30,50,6
18:30,37,7
19:00,34,1
19:00,23,2
19:00,34,3
19:00,36,4
19:00,45,5
19:00,60,6
19:00,30,7
19:30,32,1
19:30,18,2
19:30,36,3
19:30,31,4
19:30,47,5
19:30,43,6
19:30,31,7
20:00,25,1
20:00,32,2
20:00,25,3
20:00,24,4
20:00,34,5
20:00,51,6
20:00,21,7
20:30,13,1
20:30,20,2
20:30,12,3
20:30,15,4
20:30,26,5
20:30,22,6
20:30,15,7
21:00,2,1
21:00,3,2
21:00,4,3
21:00,6,4
21:00,9,5
21:00,19,6
21:00,1,7
21:30,1,2
21:30,1,4
21:30,2,5
21:30,6,6
