hora,Suma de cantidad_facturas,Dia_semana
08:30,1,1
08:30,4,2
08:30,3,3
08:30,2,4
08:30,1,5
08:30,1,6
09:00,7,1
09:00,3,2
09:00,3,3
09:00,2,6
09:00,3,7
09:30,5,1
09:30,8,2
09:30,4,3
09:30,13,4
09:30,7,5
09:30,9,6
09:30,2,7
10:00,6,1
10:00,4,2
10:00,5,3
10:00,11,4
10:00,16,5
10:00,10,6
10:00,4,7
10:30,5,1
10:30,9,2
10:30,8,3
10:30,2,4
10:30,9,5
10:30,16,6
10:30,11,7
11:00,2,1
11:00,6,2
11:00,6,3
11:00,16,4
11:00,7,5
11:00,17,6
11:00,3,7
11:30,9,1
11:30,5,2
11:30,9,3
11:30,6,4
11:30,7,5
11:30,21,6
11:30,20,7
12:00,7,1
12:00,7,2
12:00,5,3
12:00,10,4
12:00,4,5
12:00,18,6
12:00,11,7
12:30,7,1
12:30,4,2
12:30,9,3
12:30,9,4
12:30,9,5
12:30,13,6
12:30,9,7
13:00,3,1
13:00,2,2
13:00,9,4
13:00,7,5
13:00,18,6
13:00,10,7
13:30,2,1
13:30,6,2
13:30,1,3
13:30,3,4
13:30,7,5
13:30,13,6
13:30,3,7
14:00,8,1
14:00,4,2
14:00,6,3
14:00,4,4
14:00,8,5
14:00,9,6
14:00,2,7
14:30,12,1
14:30,3,2
14:30,10,3
14:30,8,4
14:30,8,5
14:30,10,6
14:30,6,7
15:00,8,1
15:00,3,2
15:00,5,3
15:00,11,4
15:00,7,5
15:00,9,6
15:00,9,7
15:30,5,1
15:30,9,2
15:30,14,3
15:30,3,4
15:30,14,5
15:30,14,6
15:30,2,7
16:00,13,1
16:00,8,2
16:00,8,3
16:00,7,4
16:00,14,5
16:00,12,6
16:00,1,7
16:30,11,1
16:30,10,2
16:30,10,3
16:30,14,4
16:30,6,5
16:30,20,6
16:30,3,7
17:00,16,1
17:00,8,2
17:00,7,3
17:00,13,4
17:00,16,5
17:00,28,6
17:00,6,7
17:30,10,1
17:30,11,2
17:30,13,3
17:30,12,4
17:30,19,5
17:30,18,6
17:30,1,7
18:00,13,1
18:00,6,2
18:00,17,3
18:00,16,4
18:00,26,5
18:00,18,6
18:00,1,7
18:30,10,1
18:30,14,2
18:30,15,3
18:30,22,4
18:30,28,5
18:30,18,6
18:30,1,7
19:00,8,1
19:00,10,2
19:00,13,3
19:00,18,4
19:00,19,5
19:00,12,6
19:00,1,7
19:30,14,1
19:30,10,2
19:30,9,3
19:30,7,4
19:30,17,5
19:30,12,6
20:00,4,1
20:00,4,2
20:00,2,3
20:00,9,4
20:00,4,5
20:00,7,6
20:30,1,2
20:30,1,4
20:30,2,5
20:30,5,6
21:00,1,2
21:00,1,3
21:30,1,2
