hora,Suma de cantidad_facturas,Dia_semana
10:00,7,1
10:00,2,3
10:00,2,5
10:00,1,6
10:00,1,7
10:30,9,1
10:30,5,2
10:30,1,3
10:30,1,4
10:30,2,5
10:30,5,6
10:30,3,7
11:00,6,1
11:00,11,2
11:00,4,3
11:00,4,4
11:00,12,5
11:00,5,6
11:00,4,7
11:30,5,1
11:30,7,2
11:30,13,3
11:30,9,4
11:30,3,5
11:30,19,6
11:30,7,7
12:00,12,1
12:00,9,2
12:00,5,3
12:00,8,4
12:00,11,5
12:00,15,6
12:00,8,7
12:30,8,1
12:30,3,2
12:30,6,3
12:30,5,4
12:30,11,5
12:30,15,6
12:30,10,7
13:00,7,1
13:00,5,2
13:00,11,3
13:00,5,4
13:00,10,5
13:00,16,6
13:00,7,7
13:30,11,1
13:30,10,2
13:30,4,3
13:30,10,4
13:30,10,5
13:30,9,6
13:30,4,7
14:00,6,1
14:00,7,2
14:00,10,3
14:00,8,4
14:00,8,5
14:00,14,6
14:00,9,7
14:30,5,1
14:30,4,2
14:30,4,3
14:30,8,4
14:30,17,5
14:30,12,6
14:30,10,7
15:00,8,1
15:00,10,2
15:00,15,3
15:00,9,4
15:00,9,5
15:00,11,6
15:00,10,7
15:30,11,1
15:30,7,2
15:30,4,3
15:30,11,4
15:30,14,5
15:30,18,6
15:30,9,7
16:00,7,1
16:00,11,2
16:00,6,3
16:00,16,4
16:00,10,5
16:00,20,6
16:00,13,7
16:30,12,1
16:30,15,2
16:30,7,3
16:30,15,4
16:30,18,5
16:30,14,6
16:30,13,7
17:00,5,1
17:00,11,2
17:00,10,3
17:00,12,4
17:00,21,5
17:00,22,6
17:00,12,7
17:30,7,1
17:30,15,2
17:30,11,3
17:30,14,4
17:30,16,5
17:30,12,6
17:30,12,7
18:00,6,1
18:00,9,2
18:00,8,3
18:00,11,4
18:00,16,5
18:00,11,6
18:00,15,7
18:30,9,1
18:30,6,2
18:30,14,3
18:30,14,4
18:30,20,5
18:30,15,6
18:30,14,7
19:00,12,1
19:00,13,2
19:00,12,3
19:00,15,4
19:00,12,5
19:00,13,6
19:00,14,7
19:30,7,1
19:30,9,2
19:30,3,3
19:30,8,4
19:30,12,5
19:30,8,6
19:30,7,7
20:00,8,1
20:00,5,2
20:00,8,3
20:00,8,4
20:00,10,5
20:00,15,6
20:00,6,7
20:30,6,1
20:30,4,2
20:30,4,3
20:30,6,4
20:30,13,5
20:30,12,6
21:00,2,1
21:00,1,2
21:00,1,4
21:00,9,5
21:00,6,6
21:30,1,2
21:30,2,4
21:30,1,5
21:30,4,6
22:00,1,6
