hora,Suma de cantidad_facturas,Dia_semana
09:00,2,2
09:30,3,7
10:00,7,1
10:00,2,2
10:00,4,3
10:00,3,5
10:00,4,6
10:00,7,7
10:30,7,1
10:30,13,2
10:30,14,3
10:30,15,4
10:30,13,5
10:30,11,6
10:30,9,7
11:00,14,1
11:00,10,2
11:00,12,3
11:00,24,4
11:00,15,5
11:00,23,6
11:00,13,7
11:30,17,1
11:30,9,2
11:30,19,3
11:30,15,4
11:30,10,5
11:30,26,6
11:30,17,7
12:00,16,1
12:00,15,2
12:00,17,3
12:00,14,4
12:00,14,5
12:00,30,6
12:00,23,7
12:30,14,1
12:30,17,2
12:30,14,3
12:30,13,4
12:30,19,5
12:30,29,6
12:30,30,7
13:00,18,1
13:00,13,2
13:00,18,3
13:00,20,4
13:00,25,5
13:00,37,6
13:00,33,7
13:30,19,1
13:30,14,2
13:30,16,3
13:30,17,4
13:30,17,5
13:30,28,6
13:30,35,7
14:00,7,1
14:00,19,2
14:00,12,3
14:00,19,4
14:00,15,5
14:00,37,6
14:00,32,7
14:30,23,1
14:30,16,2
14:30,17,3
14:30,9,4
14:30,20,5
14:30,38,6
14:30,31,7
15:00,17,1
15:00,19,2
15:00,18,3
15:00,21,4
15:00,24,5
15:00,32,6
15:00,31,7
15:30,19,1
15:30,31,2
15:30,21,3
15:30,24,4
15:30,26,5
15:30,38,6
15:30,43,7
16:00,22,1
16:00,27,2
16:00,20,3
16:00,22,4
16:00,19,5
16:00,45,6
16:00,36,7
16:30,26,1
16:30,20,2
16:30,24,3
16:30,33,4
16:30,32,5
16:30,25,6
16:30,27,7
17:00,25,1
17:00,22,2
17:00,19,3
17:00,19,4
17:00,35,5
17:00,38,6
17:00,38,7
17:30,20,1
17:30,19,2
17:30,40,3
17:30,21,4
17:30,35,5
17:30,45,6
17:30,42,7
18:00,29,1
18:00,19,2
18:00,22,3
18:00,31,4
18:00,32,5
18:00,28,6
18:00,32,7
18:30,16,1
18:30,21,2
18:30,23,3
18:30,26,4
18:30,34,5
18:30,37,6
18:30,38,7
19:00,29,1
19:00,23,2
19:00,23,3
19:00,29,4
19:00,26,5
19:00,37,6
19:00,30,7
19:30,18,1
19:30,27,2
19:30,23,3
19:30,22,4
19:30,20,5
19:30,46,6
19:30,23,7
20:00,9,1
20:00,13,2
20:00,19,3
20:00,12,4
20:00,17,5
20:00,29,6
20:00,14,7
20:30,6,1
20:30,9,2
20:30,13,3
20:30,6,4
20:30,16,5
20:30,14,6
20:30,1,7
21:00,1,1
21:00,3,2
21:00,4,3
21:00,5,4
21:00,9,5
21:00,7,6
21:00,1,7
21:30,2,1
21:30,2,2
