hora,Suma de cantidad_facturas,Dia_semana
09:30,9,1
09:30,9,2
09:30,8,3
09:30,7,4
09:30,5,5
09:30,13,6
09:30,1,7
10:00,5,1
10:00,11,2
10:00,9,3
10:00,10,4
10:00,13,5
10:00,8,6
10:00,7,7
10:30,9,1
10:30,8,2
10:30,15,3
10:30,25,4
10:30,11,5
10:30,12,6
10:30,6,7
11:00,15,1
11:00,26,2
11:00,11,3
11:00,14,4
11:00,18,5
11:00,30,6
11:00,17,7
11:30,18,1
11:30,24,2
11:30,20,3
11:30,27,4
11:30,24,5
11:30,38,6
11:30,17,7
12:00,15,1
12:00,22,2
12:00,15,3
12:00,18,4
12:00,21,5
12:00,31,6
12:00,11,7
12:30,24,1
12:30,27,2
12:30,22,3
12:30,15,4
12:30,27,5
12:30,36,6
12:30,23,7
13:00,19,1
13:00,18,2
13:00,16,3
13:00,30,4
13:00,21,5
13:00,32,6
13:00,23,7
13:30,22,1
13:30,11,2
13:30,15,3
13:30,21,4
13:30,14,5
13:30,23,6
13:30,11,7
14:00,5,1
14:00,12,2
14:00,17,3
14:00,8,4
14:00,20,5
14:00,25,6
14:00,14,7
14:30,22,1
14:30,19,2
14:30,22,3
14:30,16,4
14:30,16,5
14:30,30,6
14:30,16,7
15:00,26,1
15:00,17,2
15:00,27,3
15:00,20,4
15:00,28,5
15:00,30,6
15:00,21,7
15:30,27,1
15:30,20,2
15:30,27,3
15:30,24,4
15:30,21,5
15:30,31,6
15:30,34,7
16:00,27,1
16:00,38,2
16:00,27,3
16:00,27,4
16:00,37,5
16:00,38,6
16:00,35,7
16:30,35,1
16:30,27,2
16:30,37,3
16:30,29,4
16:30,39,5
16:30,29,6
16:30,24,7
17:00,37,1
17:00,31,2
17:00,33,3
17:00,50,4
17:00,38,5
17:00,36,6
17:00,38,7
17:30,28,1
17:30,37,2
17:30,36,3
17:30,45,4
17:30,27,5
17:30,45,6
17:30,31,7
18:00,37,1
18:00,23,2
18:00,32,3
18:00,29,4
18:00,45,5
18:00,39,6
18:00,35,7
18:30,32,1
18:30,21,2
18:30,34,3
18:30,45,4
18:30,35,5
18:30,38,6
18:30,29,7
19:00,33,1
19:00,32,2
19:00,24,3
19:00,20,4
19:00,25,5
19:00,39,6
19:00,28,7
19:30,29,1
19:30,28,2
19:30,28,3
19:30,35,4
19:30,36,5
19:30,41,6
19:30,31,7
20:00,31,1
20:00,12,2
20:00,22,3
20:00,18,4
20:00,26,5
20:00,33,6
20:00,28,7
20:30,5,1
20:30,9,2
20:30,15,3
20:30,10,4
20:30,20,5
20:30,24,6
20:30,9,7
21:00,3,1
21:00,6,2
21:00,1,3
21:00,4,5
21:00,13,6
21:30,2,4
21:30,1,5
21:30,5,6
