hora,Suma de cantidad_facturas,Dia_semana
08:30,1,2
08:30,1,5
08:30,1,6
08:30,1,7
09:00,2,1
09:00,1,2
09:00,1,3
09:00,3,4
09:00,5,5
09:00,4,6
09:00,1,7
09:30,5,1
09:30,4,2
09:30,7,3
09:30,3,4
09:30,4,5
09:30,9,6
09:30,1,7
10:00,8,1
10:00,8,2
10:00,7,3
10:00,5,4
10:00,8,5
10:00,5,6
10:00,4,7
10:30,7,1
10:30,7,2
10:30,6,3
10:30,3,4
10:30,5,5
10:30,12,6
10:30,6,7
11:00,6,1
11:00,7,2
11:00,3,3
11:00,7,4
11:00,11,5
11:00,14,6
11:00,5,7
11:30,12,1
11:30,8,2
11:30,10,3
11:30,2,4
11:30,4,5
11:30,17,6
11:30,8,7
12:00,3,1
12:00,11,2
12:00,10,3
12:00,9,4
12:00,12,5
12:00,11,6
12:00,9,7
12:30,2,1
12:30,2,2
12:30,1,3
12:30,6,4
12:30,11,5
12:30,11,6
12:30,17,7
13:00,4,1
13:00,6,2
13:00,5,3
13:00,5,4
13:00,7,5
13:00,15,6
13:00,6,7
13:30,2,1
13:30,2,2
13:30,5,3
13:30,5,4
13:30,6,5
13:30,14,6
13:30,7,7
14:00,6,1
14:00,3,2
14:00,6,3
14:00,2,4
14:00,10,5
14:00,8,6
14:00,3,7
14:30,3,1
14:30,1,2
14:30,7,3
14:30,9,4
14:30,8,5
14:30,16,6
15:00,4,1
15:00,3,2
15:00,6,3
15:00,8,4
15:00,4,5
15:00,11,6
15:30,9,1
15:30,5,2
15:30,2,3
15:30,6,4
15:30,6,5
15:30,14,6
16:00,8,1
16:00,4,2
16:00,9,3
16:00,12,4
16:00,10,5
16:00,25,6
16:00,1,7
16:30,8,1
16:30,8,2
16:30,15,3
16:30,7,4
16:30,12,5
16:30,15,6
17:00,4,1
17:00,4,2
17:00,13,3
17:00,7,4
17:00,10,5
17:00,23,6
17:00,1,7
17:30,7,1
17:30,19,2
17:30,15,3
17:30,10,4
17:30,15,5
17:30,25,6
17:30,1,7
18:00,15,1
18:00,12,2
18:00,12,3
18:00,15,4
18:00,29,5
18:00,33,6
18:30,15,1
18:30,15,2
18:30,9,3
18:30,12,4
18:30,11,5
18:30,23,6
19:00,16,1
19:00,11,2
19:00,16,3
19:00,14,4
19:00,17,5
19:00,16,6
19:30,10,1
19:30,9,2
19:30,9,3
19:30,9,4
19:30,11,5
19:30,13,6
20:00,4,1
20:00,2,2
20:00,4,3
20:00,3,4
20:00,5,5
20:00,12,6
20:30,1,1
20:30,2,6
