hora,Suma de cantidad_facturas,Dia_semana
08:00,2,1
08:00,4,2
08:00,7,3
08:00,4,5
08:00,2,6
08:30,4,1
08:30,5,2
08:30,11,3
08:30,6,4
08:30,7,5
08:30,7,6
08:30,6,7
09:00,8,1
09:00,11,2
09:00,17,3
09:00,6,4
09:00,18,5
09:00,20,6
09:00,11,7
09:30,10,1
09:30,16,2
09:30,20,3
09:30,21,4
09:30,20,5
09:30,14,6
09:30,14,7
10:00,15,1
10:00,21,2
10:00,21,3
10:00,17,4
10:00,29,5
10:00,25,6
10:00,25,7
10:30,20,1
10:30,17,2
10:30,33,3
10:30,20,4
10:30,27,5
10:30,39,6
10:30,24,7
11:00,29,1
11:00,25,2
11:00,32,3
11:00,31,4
11:00,38,5
11:00,39,6
11:00,32,7
11:30,20,1
11:30,28,2
11:30,23,3
11:30,29,4
11:30,42,5
11:30,64,6
11:30,40,7
12:00,24,1
12:00,30,2
12:00,25,3
12:00,19,4
12:00,30,5
12:00,42,6
12:00,29,7
12:30,19,1
12:30,26,2
12:30,24,3
12:30,30,4
12:30,33,5
12:30,59,6
12:30,32,7
13:00,27,1
13:00,20,2
13:00,24,3
13:00,20,4
13:00,30,5
13:00,48,6
13:00,26,7
13:30,23,1
13:30,17,2
13:30,22,3
13:30,31,4
13:30,31,5
13:30,32,6
13:30,19,7
14:00,21,1
14:00,22,2
14:00,22,3
14:00,22,4
14:00,25,5
14:00,29,6
14:00,19,7
14:30,21,1
14:30,20,2
14:30,15,3
14:30,24,4
14:30,23,5
14:30,37,6
14:30,3,7
15:00,28,1
15:00,24,2
15:00,22,3
15:00,21,4
15:00,28,5
15:00,39,6
15:00,1,7
15:30,29,1
15:30,21,2
15:30,31,3
15:30,29,4
15:30,38,5
15:30,40,6
16:00,25,1
16:00,28,2
16:00,30,3
16:00,30,4
16:00,47,5
16:00,45,6
16:00,1,7
16:30,34,1
16:30,25,2
16:30,35,3
16:30,36,4
16:30,33,5
16:30,46,6
16:30,1,7
17:00,27,1
17:00,27,2
17:00,38,3
17:00,30,4
17:00,58,5
17:00,27,6
17:30,28,1
17:30,31,2
17:30,33,3
17:30,31,4
17:30,32,5
17:30,39,6
18:00,30,1
18:00,20,2
18:00,27,3
18:00,24,4
18:00,33,5
18:00,42,6
18:30,12,1
18:30,19,2
18:30,25,3
18:30,24,4
18:30,30,5
18:30,22,6
19:00,12,1
19:00,10,2
19:00,21,3
19:00,18,4
19:00,24,5
19:00,19,6
19:30,2,1
19:30,8,2
19:30,11,3
19:30,9,4
19:30,14,5
19:30,13,6
20:00,2,1
20:00,2,2
20:00,2,3
20:00,2,4
20:00,5,5
20:00,5,6
20:30,3,6
