hora,Suma de cantidad_facturas,Dia_semana
08:30,2,5
09:00,2,1
09:00,8,2
09:00,6,3
09:00,4,4
09:00,2,5
09:00,6,6
09:00,3,7
09:30,7,1
09:30,4,2
09:30,12,3
09:30,10,4
09:30,9,5
09:30,8,6
09:30,1,7
10:00,9,1
10:00,14,2
10:00,13,3
10:00,16,4
10:00,16,5
10:00,23,6
10:00,10,7
10:30,14,1
10:30,11,2
10:30,12,3
10:30,14,4
10:30,19,5
10:30,24,6
10:30,8,7
11:00,13,1
11:00,19,2
11:00,17,3
11:00,19,4
11:00,31,5
11:00,24,6
11:00,24,7
11:30,16,1
11:30,26,2
11:30,25,3
11:30,23,4
11:30,27,5
11:30,33,6
11:30,19,7
12:00,22,1
12:00,17,2
12:00,13,3
12:00,16,4
12:00,27,5
12:00,20,6
12:00,16,7
12:30,9,1
12:30,16,2
12:30,16,3
12:30,22,4
12:30,26,5
12:30,28,6
12:30,18,7
13:00,21,1
13:00,17,2
13:00,16,3
13:00,19,4
13:00,24,5
13:00,29,6
13:00,19,7
13:30,21,1
13:30,23,2
13:30,20,3
13:30,15,4
13:30,23,5
13:30,30,6
13:30,13,7
14:00,21,1
14:00,6,2
14:00,12,3
14:00,13,4
14:00,26,5
14:00,22,6
14:00,26,7
14:30,29,1
14:30,16,2
14:30,12,3
14:30,16,4
14:30,21,5
14:30,31,6
14:30,25,7
15:00,23,1
15:00,19,2
15:00,16,3
15:00,16,4
15:00,15,5
15:00,30,6
15:00,14,7
15:30,25,1
15:30,14,2
15:30,23,3
15:30,14,4
15:30,24,5
15:30,26,6
15:30,17,7
16:00,22,1
16:00,23,2
16:00,17,3
16:00,26,4
16:00,26,5
16:00,42,6
16:00,16,7
16:30,25,1
16:30,21,2
16:30,29,3
16:30,23,4
16:30,32,5
16:30,28,6
16:30,14,7
17:00,23,1
17:00,20,2
17:00,20,3
17:00,26,4
17:00,29,5
17:00,38,6
17:00,20,7
17:30,31,1
17:30,27,2
17:30,27,3
17:30,22,4
17:30,32,5
17:30,36,6
17:30,22,7
18:00,24,1
18:00,15,2
18:00,19,3
18:00,23,4
18:00,24,5
18:00,42,6
18:00,9,7
18:30,22,1
18:30,27,2
18:30,24,3
18:30,16,4
18:30,19,5
18:30,35,6
18:30,5,7
19:00,16,1
19:00,15,2
19:00,20,3
19:00,12,4
19:00,20,5
19:00,39,6
19:00,2,7
19:30,8,1
19:30,13,2
19:30,18,3
19:30,11,4
19:30,17,5
19:30,16,6
20:00,5,1
20:00,8,2
20:00,10,3
20:00,10,4
20:00,8,5
20:00,9,6
20:30,2,1
20:30,1,2
20:30,2,3
20:30,2,4
20:30,2,6
