hora,Suma de cantidad_facturas,Dia_semana
08:30,2,1
08:30,2,2
08:30,3,3
08:30,2,4
08:30,1,6
09:00,2,1
09:00,3,3
09:00,4,4
09:00,3,5
09:00,2,6
09:30,5,1
09:30,4,2
09:30,1,3
09:30,4,4
09:30,4,5
09:30,2,6
10:00,6,1
10:00,6,2
10:00,6,3
10:00,7,4
10:00,7,5
10:00,4,6
10:00,1,7
10:30,15,1
10:30,9,2
10:30,8,3
10:30,8,4
10:30,9,5
10:30,15,6
10:30,1,7
11:00,6,1
11:00,10,2
11:00,13,3
11:00,16,4
11:00,9,5
11:00,12,6
11:00,4,7
11:30,11,1
11:30,13,2
11:30,9,3
11:30,13,4
11:30,8,5
11:30,17,6
11:30,3,7
12:00,8,1
12:00,13,2
12:00,10,3
12:00,12,4
12:00,10,5
12:00,14,6
12:00,2,7
12:30,5,1
12:30,10,2
12:30,12,3
12:30,10,4
12:30,14,5
12:30,15,6
12:30,3,7
13:00,7,1
13:00,8,2
13:00,7,3
13:00,10,4
13:00,9,5
13:00,16,6
13:00,6,7
13:30,10,1
13:30,14,2
13:30,10,3
13:30,5,4
13:30,9,5
13:30,15,6
13:30,1,7
14:00,8,1
14:00,4,2
14:00,5,3
14:00,7,4
14:00,4,5
14:00,7,6
14:00,3,7
14:30,5,1
14:30,4,2
14:30,13,3
14:30,12,4
14:30,8,5
14:30,17,6
14:30,1,7
15:00,8,1
15:00,7,2
15:00,13,3
15:00,11,4
15:00,11,5
15:00,13,6
15:00,3,7
15:30,9,1
15:30,7,2
15:30,16,3
15:30,12,4
15:30,12,5
15:30,17,6
15:30,2,7
16:00,9,1
16:00,10,2
16:00,18,3
16:00,12,4
16:00,7,5
16:00,15,6
16:00,3,7
16:30,13,1
16:30,12,2
16:30,12,3
16:30,9,4
16:30,15,5
16:30,28,6
16:30,6,7
17:00,15,1
17:00,12,2
17:00,9,3
17:00,11,4
17:00,25,5
17:00,23,6
17:00,4,7
17:30,10,1
17:30,10,2
17:30,14,3
17:30,6,4
17:30,13,5
17:30,24,6
17:30,2,7
18:00,14,1
18:00,11,2
18:00,16,3
18:00,7,4
18:00,13,5
18:00,16,6
18:00,2,7
18:30,7,1
18:30,5,2
18:30,5,3
18:30,7,4
18:30,7,5
18:30,12,6
18:30,1,7
19:00,7,1
19:00,10,2
19:00,8,3
19:00,10,4
19:00,6,5
19:00,11,6
19:30,1,1
19:30,2,2
19:30,2,3
19:30,2,4
19:30,3,5
19:30,4,6
20:00,1,4
20:00,5,5
20:30,2,6
