hora,Suma de cantidad_facturas,Dia_semana
09:30,1,3
09:30,2,7
10:00,6,1
10:00,1,2
10:00,6,3
10:00,6,4
10:00,8,5
10:00,2,6
10:00,4,7
10:30,12,1
10:30,11,2
10:30,25,3
10:30,14,4
10:30,12,5
10:30,13,6
10:30,10,7
11:00,13,1
11:00,10,2
11:00,15,3
11:00,14,4
11:00,17,5
11:00,34,6
11:00,9,7
11:30,12,1
11:30,10,2
11:30,11,3
11:30,20,4
11:30,15,5
11:30,29,6
11:30,11,7
12:00,20,1
12:00,16,2
12:00,13,3
12:00,17,4
12:00,14,5
12:00,17,6
12:00,16,7
12:30,14,1
12:30,15,2
12:30,21,3
12:30,18,4
12:30,22,5
12:30,26,6
12:30,19,7
13:00,15,1
13:00,12,2
13:00,14,3
13:00,16,4
13:00,18,5
13:00,26,6
13:00,13,7
13:30,13,1
13:30,14,2
13:30,19,3
13:30,20,4
13:30,18,5
13:30,19,6
13:30,16,7
14:00,12,1
14:00,12,2
14:00,18,3
14:00,11,4
14:00,21,5
14:00,22,6
14:00,11,7
14:30,15,1
14:30,11,2
14:30,11,3
14:30,15,4
14:30,16,5
14:30,25,6
14:30,17,7
15:00,17,1
15:00,13,2
15:00,16,3
15:00,11,4
15:00,13,5
15:00,20,6
15:00,27,7
15:30,18,1
15:30,17,2
15:30,18,3
15:30,17,4
15:30,19,5
15:30,16,6
15:30,16,7
16:00,21,1
16:00,15,2
16:00,23,3
16:00,15,4
16:00,24,5
16:00,28,6
16:00,22,7
16:30,16,1
16:30,18,2
16:30,22,3
16:30,26,4
16:30,28,5
16:30,34,6
16:30,24,7
17:00,21,1
17:00,18,2
17:00,20,3
17:00,21,4
17:00,30,5
17:00,32,6
17:00,25,7
17:30,15,1
17:30,27,2
17:30,21,3
17:30,11,4
17:30,23,5
17:30,19,6
17:30,21,7
18:00,15,1
18:00,15,2
18:00,24,3
18:00,26,4
18:00,16,5
18:00,30,6
18:00,24,7
18:30,11,1
18:30,15,2
18:30,16,3
18:30,18,4
18:30,25,5
18:30,25,6
18:30,21,7
19:00,18,1
19:00,19,2
19:00,11,3
19:00,14,4
19:00,23,5
19:00,17,6
19:00,16,7
19:30,11,1
19:30,9,2
19:30,15,3
19:30,12,4
19:30,13,5
19:30,16,6
19:30,15,7
20:00,11,1
20:00,14,2
20:00,12,3
20:00,14,4
20:00,6,5
20:00,7,6
20:00,6,7
20:30,6,1
20:30,9,2
20:30,5,3
20:30,8,4
20:30,8,5
20:30,11,6
20:30,1,7
21:00,1,1
21:00,6,2
21:00,3,3
21:00,4,4
21:00,7,5
21:00,6,6
21:30,1,1
21:30,1,2
21:30,2,4
