hora,Suma de cantidad_facturas,Dia_semana
09:30,1,7
10:00,3,1
10:00,8,2
10:00,3,3
10:00,4,4
10:00,3,5
10:00,6,6
10:00,3,7
10:30,4,1
10:30,4,2
10:30,7,3
10:30,10,4
10:30,14,5
10:30,8,6
10:30,13,7
11:00,13,1
11:00,12,2
11:00,16,3
11:00,16,4
11:00,10,5
11:00,14,6
11:00,20,7
11:30,16,1
11:30,8,2
11:30,20,3
11:30,8,4
11:30,15,5
11:30,15,6
11:30,16,7
12:00,10,1
12:00,14,2
12:00,12,3
12:00,18,4
12:00,11,5
12:00,18,6
12:00,22,7
12:30,24,1
12:30,17,2
12:30,16,3
12:30,17,4
12:30,25,5
12:30,32,6
12:30,25,7
13:00,22,1
13:00,17,2
13:00,22,3
13:00,26,4
13:00,20,5
13:00,20,6
13:00,24,7
13:30,22,1
13:30,15,2
13:30,20,3
13:30,18,4
13:30,23,5
13:30,25,6
13:30,25,7
14:00,19,1
14:00,20,2
14:00,26,3
14:00,15,4
14:00,17,5
14:00,27,6
14:00,27,7
14:30,18,1
14:30,19,2
14:30,15,3
14:30,20,4
14:30,23,5
14:30,21,6
14:30,34,7
15:00,12,1
15:00,14,2
15:00,18,3
15:00,16,4
15:00,17,5
15:00,27,6
15:00,33,7
15:30,22,1
15:30,22,2
15:30,19,3
15:30,20,4
15:30,22,5
15:30,38,6
15:30,37,7
16:00,22,1
16:00,26,2
16:00,23,3
16:00,18,4
16:00,24,5
16:00,36,6
16:00,48,7
16:30,27,1
16:30,16,2
16:30,25,3
16:30,24,4
16:30,22,5
16:30,37,6
16:30,43,7
17:00,28,1
17:00,20,2
17:00,24,3
17:00,29,4
17:00,30,5
17:00,28,6
17:00,41,7
17:30,18,1
17:30,18,2
17:30,29,3
17:30,22,4
17:30,18,5
17:30,47,6
17:30,42,7
18:00,22,1
18:00,25,2
18:00,21,3
18:00,33,4
18:00,27,5
18:00,45,6
18:00,48,7
18:30,25,1
18:30,27,2
18:30,26,3
18:30,27,4
18:30,35,5
18:30,39,6
18:30,46,7
19:00,27,1
19:00,27,2
19:00,23,3
19:00,17,4
19:00,34,5
19:00,40,6
19:00,50,7
19:30,25,1
19:30,19,2
19:30,17,3
19:30,24,4
19:30,27,5
19:30,46,6
19:30,36,7
20:00,17,1
20:00,21,2
20:00,35,3
20:00,36,4
20:00,33,5
20:00,38,6
20:00,29,7
20:30,20,1
20:30,18,2
20:30,15,3
20:30,22,4
20:30,25,5
20:30,37,6
20:30,7,7
21:00,12,1
21:00,18,2
21:00,17,3
21:00,8,4
21:00,18,5
21:00,25,6
21:00,2,7
21:30,3,1
21:30,2,2
21:30,7,3
21:30,7,6
21:30,1,7
22:00,1,3
