hora,Suma de cantidad_facturas,Dia_semana
06:30,1,6
08:30,1,3
09:00,3,1
09:00,2,3
09:00,2,4
09:00,2,5
09:00,5,6
09:30,8,1
09:30,3,2
09:30,8,3
09:30,3,4
09:30,4,5
09:30,11,6
10:00,10,1
10:00,4,2
10:00,6,3
10:00,10,4
10:00,7,5
10:00,18,6
10:00,4,7
10:30,8,1
10:30,7,2
10:30,4,3
10:30,9,4
10:30,7,5
10:30,23,6
10:30,5,7
11:00,13,1
11:00,9,2
11:00,8,3
11:00,12,4
11:00,19,5
11:00,18,6
11:00,7,7
11:30,8,1
11:30,9,2
11:30,8,3
11:30,12,4
11:30,23,5
11:30,16,6
11:30,14,7
12:00,20,1
12:00,9,2
12:00,14,3
12:00,7,4
12:00,10,5
12:00,24,6
12:00,20,7
12:30,17,1
12:30,13,2
12:30,12,3
12:30,4,4
12:30,12,5
12:30,23,6
12:30,11,7
13:00,7,1
13:00,16,2
13:00,19,3
13:00,8,4
13:00,7,5
13:00,23,6
13:00,10,7
13:30,3,1
13:30,6,2
13:30,7,3
13:30,10,4
13:30,11,5
13:30,19,6
13:30,6,7
14:00,16,1
14:00,5,2
14:00,7,3
14:00,5,4
14:00,13,5
14:00,16,6
14:00,8,7
14:30,8,1
14:30,13,2
14:30,13,3
14:30,11,4
14:30,10,5
14:30,14,6
14:30,6,7
15:00,7,1
15:00,9,2
15:00,13,3
15:00,15,4
15:00,18,5
15:00,19,6
15:00,9,7
15:30,11,1
15:30,13,2
15:30,17,3
15:30,16,4
15:30,12,5
15:30,19,6
15:30,9,7
16:00,16,1
16:00,7,2
16:00,16,3
16:00,17,4
16:00,31,5
16:00,24,6
16:00,12,7
16:30,21,1
16:30,12,2
16:30,9,3
16:30,20,4
16:30,10,5
16:30,24,6
16:30,8,7
17:00,20,1
17:00,17,2
17:00,19,3
17:00,19,4
17:00,22,5
17:00,37,6
17:00,6,7
17:30,14,1
17:30,26,2
17:30,24,3
17:30,17,4
17:30,25,5
17:30,29,6
17:30,9,7
18:00,17,1
18:00,18,2
18:00,15,3
18:00,14,4
18:00,27,5
18:00,22,6
18:00,17,7
18:30,13,1
18:30,12,2
18:30,16,3
18:30,22,4
18:30,11,5
18:30,22,6
18:30,7,7
19:00,11,1
19:00,19,2
19:00,15,3
19:00,14,4
19:00,19,5
19:00,18,6
19:00,7,7
19:30,16,1
19:30,10,2
19:30,15,3
19:30,12,4
19:30,24,5
19:30,17,6
19:30,3,7
20:00,9,1
20:00,8,2
20:00,5,3
20:00,7,4
20:00,4,5
20:00,7,6
20:00,1,7
20:30,2,1
20:30,3,2
20:30,2,3
20:30,4,4
20:30,3,5
20:30,4,6
21:00,2,2
21:00,1,6
21:30,1,2
