hora,Suma de cantidad_facturas,Dia_semana
08:30,1,7
09:00,3,1
09:00,3,2
09:00,4,3
09:00,3,4
09:00,4,5
09:00,4,6
09:30,13,1
09:30,11,2
09:30,5,3
09:30,7,4
09:30,12,5
09:30,9,6
09:30,2,7
10:00,10,1
10:00,11,2
10:00,8,3
10:00,4,4
10:00,10,5
10:00,13,6
10:00,3,7
10:30,9,1
10:30,8,2
10:30,10,3
10:30,12,4
10:30,7,5
10:30,12,6
10:30,1,7
11:00,12,1
11:00,8,2
11:00,8,3
11:00,6,4
11:00,10,5
11:00,16,6
11:00,4,7
11:30,5,1
11:30,5,2
11:30,10,3
11:30,13,4
11:30,12,5
11:30,19,6
11:30,5,7
12:00,11,1
12:00,6,2
12:00,7,3
12:00,5,4
12:00,15,5
12:00,14,6
12:00,6,7
12:30,3,1
12:30,8,2
12:30,11,3
12:30,12,4
12:30,9,5
12:30,11,6
12:30,3,7
13:00,4,1
13:00,17,2
13:00,13,3
13:00,7,4
13:00,10,5
13:00,13,6
13:00,3,7
13:30,17,1
13:30,15,2
13:30,6,3
13:30,10,4
13:30,13,5
13:30,8,6
13:30,3,7
14:00,1,1
14:00,9,2
14:00,9,3
14:00,11,4
14:00,6,5
14:00,11,6
14:00,4,7
14:30,7,1
14:30,3,2
14:30,9,3
14:30,12,4
14:30,6,5
14:30,7,6
14:30,1,7
15:00,8,1
15:00,6,2
15:00,3,3
15:00,10,4
15:00,7,5
15:00,12,6
15:00,1,7
15:30,9,1
15:30,10,2
15:30,10,3
15:30,8,4
15:30,10,5
15:30,13,6
15:30,5,7
16:00,16,1
16:00,9,2
16:00,8,3
16:00,12,4
16:00,17,5
16:00,14,6
16:00,1,7
16:30,12,1
16:30,11,2
16:30,8,3
16:30,20,4
16:30,26,5
16:30,16,6
16:30,3,7
17:00,13,1
17:00,9,2
17:00,15,3
17:00,16,4
17:00,8,5
17:00,11,6
17:00,3,7
17:30,12,1
17:30,17,2
17:30,10,3
17:30,14,4
17:30,16,5
17:30,15,6
17:30,1,7
18:00,12,1
18:00,6,2
18:00,11,3
18:00,10,4
18:00,8,5
18:00,10,6
18:00,1,7
18:30,4,1
18:30,10,2
18:30,9,3
18:30,4,4
18:30,9,5
18:30,9,6
19:00,7,1
19:00,3,2
19:00,5,3
19:00,9,4
19:00,11,5
19:00,9,6
19:30,3,1
19:30,6,2
19:30,11,3
19:30,3,4
19:30,7,5
19:30,11,6
20:00,2,1
20:00,4,2
20:00,10,3
20:00,12,4
20:00,5,5
20:00,8,6
20:30,2,1
20:30,5,2
20:30,3,3
20:30,6,4
20:30,1,5
20:30,5,6
21:00,1,6
